word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	
9.996887433397338540e+00 9.980836681354825046e+00 9.435180133376508849e+00 9.467138917151029176e+00 9.892983212272529414e+00 9.587230149197695894e+00 9.992610551017779841e+00 9.890986131162014416e+00 9.054027048061627170e+00 9.303447006731824231e+00
9.955443768530530591e+00 9.984968508934173315e+00 9.620551112776734470e+00 9.582316340796101173e+00 9.998054209088790500e+00 7.570724463545082550e+00 9.935635055294042672e+00 9.873872575072967450e+00 9.575592227739967655e+00 9.209363614902795092e+00
9.837189419905996601e+00 9.967410794345077818e+00 9.683038908185995552e+00 9.713875616008058600e+00 9.963599522022164479e+00 9.951421277619568073e+00 9.960909295865699065e+00 9.861263002300361791e+00 9.182505421754518338e+00 8.706821601710711178e+00
9.932885568754375782e+00 9.998385339623430568e+00 9.289232586339165820e+00 9.663057011655672213e+00 9.918344690824511645e+00 9.897039995879561403e+00 9.966068939746715927e+00 9.983055554244366192e+00 9.046581388188803530e+00 7.829157529152915629e+00
9.865663389804378625e+00 9.988692574481033759e+00 9.988142262501341406e+00 9.718714318981591660e+00 9.822111064719978302e+00 9.334268786972362619e+00 9.989314054225850725e+00 9.969214337134019388e+00 8.761275660229705053e+00 8.288797313825742918e+00
9.926871160626333790e+00 9.981102247577558373e+00 9.963662984533851130e+00 9.906291267996399696e+00 9.799559070534865413e+00 9.527872638044900810e+00 9.999922837092862338e+00 9.898838857917716894e+00 8.899994576882701125e+00 9.849636291920031539e+00
9.998093335763581280e+00 9.993273131835746170e+00 9.803054534370184925e+00 9.760068060400151069e+00 9.873654063348803689e+00 9.184269958042332149e+00 9.996087152331718073e+00 9.912084610632280857e+00 8.952410939326512107e+00 9.919167943098450735e+00
9.890805886374398170e+00 9.959267805661406570e+00 9.573101241189426958e+00 9.817414675460081952e+00 9.891680236557691686e+00 9.380919949518116141e+00 9.952580038987161259e+00 9.538509662034970304e+00 8.662663462048840302e+00 9.594858282376337755e+00
9.964611112569215834e+00 9.947686124332175694e+00 9.864305260373919637e+00 9.599114678849648641e+00 9.464018029012601474e+00 9.658561136512501477e+00 9.985211711766728726e+00 9.764152262879594701e+00 8.135460574699756364e+00 9.896516474274141828e+00
9.994704232196152560e+00 9.975940754553223044e+00 9.960033853481334631e+00 9.024240369047593191e+00 9.900598388326178778e+00 8.490103524405350655e+00 9.980583173366667893e+00 9.735321233177232969e+00 9.300229066550151913e+00 8.750925488861710733e+00
9.999720733320231147e+00 9.997196311653111067e+00 9.820751234935096718e+00 9.794508759526653563e+00 9.482184287065512862e+00 8.537847759056333530e+00 9.936861491889739995e+00 9.686835032033780379e+00 7.920330821111007502e+00 9.284082363718878739e+00
9.928128163082115876e+00 9.979941589099601273e+00 9.728433810714417262e+00 9.985369819606011887e+00 9.602616317743954966e+00 8.141163249115823675e+00 9.951617940613056490e+00 9.773992493017365391e+00 8.319897619954225831e+00 9.489221638083952470e+00
9.970652067344497382e+00 9.912443657095437288e+00 9.955368378186314260e+00 9.993844699277261157e+00 9.955678103404897783e+00 8.268074464558793579e+00 9.955255338018378808e+00 9.902567851335701832e+00 8.867258656868667543e+00 8.762059936752368827e+00
9.939227248345479993e+00 9.981921367076097340e+00 9.859250936577582891e+00 9.993869526018992033e+00 9.577254563634872042e+00 8.686000074927390457e+00 9.988330728982804274e+00 9.968142822511138590e+00 7.763512557022135496e+00 9.684639373349478220e+00
9.943717595051900560e+00 9.988157027852956560e+00 9.712388315983540465e+00 9.996726904631399790e+00 9.582136093155185108e+00 9.536509604867280387e+00 9.974395021212263401e+00 9.983074436565996024e+00 7.545533045460559585e+00 9.383185518111915258e+00
9.966294411387385921e+00 9.954738556197677113e+00 9.929883003495456606e+00 9.799686541108142634e+00 9.363826475667712756e+00 9.704965946233441443e+00 9.971777136852736589e+00 9.674005027809496227e+00 8.697911458408944085e+00 9.490568599640818448e+00
9.937039151030250039e+00 9.935029816891498555e+00 9.582831102919177724e+00 9.698783327584836300e+00 9.983122609961004201e+00 9.271688016143070143e+00 9.958407763490937370e+00 9.661169205541922267e+00 9.912488917780592601e+00 9.741932975989517018e+00
9.993459134244487174e+00 9.972737627253154713e+00 9.699854650485052687e+00 9.792070238178114394e+00 9.775609008725149707e+00 9.814771342275601995e+00 9.946797892793915352e+00 9.666709302620123623e+00 8.991126420970889654e+00 8.919632566552145647e+00
9.984599817477461059e+00 9.985208480957435739e+00 9.979377545703549401e+00 9.797743706090411564e+00 9.778252708713992547e+00 9.279852837651260344e+00 9.930725409314554497e+00 9.777039261752642929e+00 8.333133808950995203e+00 9.128388996814702949e+00
9.995911769974810568e+00 9.938792831612332179e+00 9.862897970265159131e+00 9.236736588271847737e+00 9.759069306756043005e+00 9.380364393696225989e+00 9.988782348812808465e+00 9.487080288879550238e+00 9.933033894467275360e+00 8.410266134957211648e+00
9.953623482523584087e+00 9.892926275050065499e+00 9.825309255025679533e+00 9.199072766117161848e+00 9.890036306833295043e+00 9.551380295079837879e+00 9.982388455148932138e+00 9.699498530384268236e+00 8.911324389404692070e+00 9.504913602548084484e+00
9.982433250558598203e+00 9.926947287647365670e+00 9.863242955291424252e+00 9.812445315066376850e+00 9.463970134045812443e+00 9.979166772067056712e+00 9.998533663113793324e+00 9.938018938262409563e+00 7.012155307969536899e+00 9.910637110457967580e+00
9.986133065335851100e+00 9.934554602197628981e+00 9.930095183360231559e+00 9.944997420228816054e+00 9.703643054447576688e+00 9.198297998599649361e+00 9.997347266803611632e+00 9.887199578075239970e+00 7.302743206357657613e+00 8.912240920623570872e+00
9.974894056480076543e+00 9.994621754881423570e+00 9.994030396123413595e+00 9.962687352242491912e+00 9.982814167049552267e+00 8.837593385903263155e+00 9.997137542885363715e+00 9.944706502158776829e+00 7.706193896824921730e+00 8.628684909659543933e+00
9.968947853364310774e+00 9.980866910761086785e+00 9.973432010329497999e+00 9.476339117202643436e+00 9.982024197505351637e+00 5.868540107969905328e+00 9.983811311284538803e+00 9.961533280386078104e+00 9.696284915858964126e+00 9.880212241520366589e+00
9.993935614373258502e+00 9.986270748523642382e+00 9.925388768254489236e+00 9.495151711312034948e+00 9.912840478306451431e+00 8.504441468195135911e+00 9.979464608886065236e+00 9.958652362878316566e+00 9.213360478128230113e+00 9.698538926156167861e+00
9.973156790108197001e+00 9.996891449893709591e+00 9.985644208255775922e+00 9.969882898997932230e+00 9.862603784186440237e+00 9.773288779479720745e+00 9.974972862039569677e+00 9.428032243214321539e+00 8.166278281921398374e+00 9.558089902177824726e+00
9.985180162127683445e+00 9.982649434375481690e+00 9.885589522104311300e+00 9.968571288216811155e+00 9.852890964616669578e+00 8.275700169649912397e+00 9.963739212560106751e+00 9.233178182905158238e+00 9.362237669419119612e+00 8.987425857720694466e+00
9.974144837866079527e+00 9.999674319439128212e+00 9.625904953097782268e+00 9.871264165545113656e+00 9.266831925123719671e+00 6.983818484382295466e+00 9.973767309276738047e+00 9.191930796990885000e+00 9.469757506493820642e+00 8.428407755576630578e+00
9.964246784438527627e+00 9.986148158892179438e+00 9.457893438642042128e+00 9.876726528073451306e+00 9.751629087066739032e+00 8.967751853203294488e+00 9.977781169371318981e+00 9.359668968864326644e+00 8.938510518642395652e+00 8.371714315467084333e+00
9.879900555210728186e+00 9.939503537560950619e+00 9.640873314962318474e+00 9.866060996389229842e+00 9.839925271893429581e+00 9.433598188232418025e+00 9.967267889936644920e+00 9.578783148487035604e+00 9.647560822915149714e+00 9.799657787259206998e+00
9.911981279371742559e+00 9.948944242914317115e+00 9.893259762874482277e+00 9.690326164492654826e+00 9.385755186497114266e+00 8.505889414983263563e+00 9.984452192110488511e+00 9.615084093414708377e+00 9.512368226155508921e+00 9.906735075323364725e+00
9.923881511509264897e+00 9.963599787727616786e+00 9.925001783592092508e+00 9.827503464424626856e+00 9.259939309115271300e+00 9.801465015447947238e+00 9.932178954218727540e+00 9.783347184712747335e+00 9.929274072342861857e+00 9.897680812466230549e+00
9.976202823774251272e+00 9.959015550585846199e+00 9.891428539264088826e+00 9.685883303124462884e+00 9.462517229454480372e+00 8.267807679780194263e+00 9.989332473720800465e+00 9.794402586173859504e+00 8.421927895434203393e+00 9.058673040193664150e+00
9.999522131419931625e+00 9.963636436140298258e+00 9.520620636042213647e+00 9.342502820071498348e+00 9.963698272436632308e+00 9.892047007074225462e+00 9.976871123375673278e+00 9.509185298418506349e+00 9.664784052792310121e+00 9.109223726245518904e+00
9.999660231550688394e+00 9.950666862310479033e+00 9.225383641776669918e+00 9.138885818925444937e+00 9.810137880253348541e+00 9.992148604320956196e+00 9.956108464349265219e+00 9.561212064057142967e+00 7.533952815239453926e+00 9.539500993889189928e+00
9.913435030640945556e+00 9.990526118519778009e+00 9.855092161165048381e+00 9.793968908029791365e+00 9.900780812350927107e+00 9.993565025457705531e+00 9.908833756963812078e+00 9.700756864841801885e+00 9.747534372984183904e+00 9.337517035408753330e+00
9.896725319603230986e+00 9.988859961477626115e+00 9.949667517360165192e+00 9.977436636433687056e+00 9.614442853262584521e+00 9.850982824252813685e+00 9.922727341554564262e+00 9.726397126903913559e+00 8.681861935214108428e+00 9.526922560844543142e+00
9.985970270011222283e+00 9.997491336615059510e+00 9.859203509708235558e+00 9.897998888919628868e+00 9.508594653711075040e+00 9.449675422612534348e+00 9.918405629233896903e+00 9.693106820221826680e+00 8.841436660882408205e+00 8.842867728951599560e+00
9.976171828646965167e+00 9.997548175759506606e+00 9.959114313491394199e+00 9.760007217409205182e+00 8.918717582280345724e+00 9.968772335282448438e+00 9.942861962647025820e+00 9.469570226323362760e+00 7.950733222140142331e+00 9.129715068469764105e+00
9.952946307740017318e+00 9.998383564741075702e+00 9.542521525634768409e+00 9.875289641038737187e+00 9.185666070656488102e+00 9.648335895006276530e+00 9.962255630067014422e+00 9.511116259196700895e+00 9.725924726718448099e+00 9.821319781623703449e+00
9.940238112524246716e+00 9.994273528550966290e+00 9.347356247797801387e+00 9.912758681656756110e+00 9.653630879221953620e+00 9.820871662241392741e+00 9.999144003588419594e+00 9.288304658320695850e+00 8.182082001201150590e+00 9.662333924001901053e+00
9.941345278822458553e+00 9.997044056788540800e+00 9.500929239538658422e+00 9.787857191724265604e+00 9.303474077760887084e+00 9.880478217769036675e+00 9.968126204189447392e+00 9.384122012174957561e+00 7.898369572354585699e+00 9.806068430449334627e+00
9.973092593653730020e+00 9.998337720553893249e+00 9.654404956425063133e+00 9.701433937499400528e+00 9.467358445754737062e+00 9.389443653515604282e+00 9.967227390684309185e+00 9.909181928050760035e+00 9.072680270522571533e+00 8.336756623562022739e+00
9.971752271480776031e+00 9.997726387148142990e+00 9.871855598648958008e+00 9.339114253500934382e+00 9.839358923754131681e+00 9.567245598551977537e+00 9.994858930371520955e+00 9.505904093484522477e+00 8.525311137309694587e+00 9.652869635544242044e+00
9.976852384954693065e+00 9.990108455805369658e+00 9.836160783733639335e+00 9.500692503698683566e+00 9.721779381193293545e+00 8.423840892251478252e+00 9.939916976627644729e+00 9.381932980311967540e+00 9.814411098490550600e+00 9.894044089343502435e+00
9.990143941387190196e+00 9.982045981555971892e+00 9.571974660424993786e+00 9.458669246777825279e+00 8.797207804912765994e+00 9.404624343214720739e+00 9.907441043076673282e+00 9.041582701649179654e+00 9.499787131027259690e+00 9.765588492177597502e+00
9.982082033903960649e+00 9.991476305831762161e+00 9.760190745084168285e+00 9.851754695714884491e+00 9.612773545920299867e+00 9.551249875289279601e+00 9.929866286928771046e+00 9.451798699098389989e+00 8.816733719542591885e+00 9.712021498351722570e+00
9.995548966620882325e+00 9.980794561672169607e+00 9.968333196484977066e+00 9.881054115966845686e+00 9.833139706875337893e+00 9.993026178252726766e+00 9.925410617225010057e+00 9.516231793516446658e+00 9.036962160244893738e+00 9.982239690464727033e+00
9.946500659311128700e+00 9.964372555888729721e+00 9.612178661357054565e+00 9.914404318505663838e+00 9.856906121024422873e+00 8.524915072201402211e+00 9.848503991418098735e+00 9.642038768750248678e+00 9.768569523829851775e+00 9.656010435204906983e+00
9.962092685110414791e+00 9.888464022925916197e+00 9.061399070838264791e+00 9.856755565745078940e+00 9.993933455804061339e+00 8.445930733908065591e+00 9.825989209006355196e+00 9.481329290576852031e+00 6.509018000874864818e+00 8.930598950323689778e+00
9.937594978898005138e+00 9.903018784829404453e+00 8.657281013494054989e+00 9.111266840701544467e+00 9.957776121837651928e+00 9.917378560217196437e+00 9.813705126125043421e+00 9.683776515847959843e+00 7.078063064172555485e+00 8.656165642910732316e+00
9.893942469815046437e+00 9.961797218302539392e+00 8.714118077024995301e+00 9.429687959332991198e+00 9.937673412168120279e+00 7.764293755980562040e+00 9.874356945356383974e+00 9.786775712282569373e+00 8.047037626444012659e+00 9.786712290150148874e+00
9.925427197480537700e+00 9.937796031621422443e+00 8.097000221304000434e+00 9.866778033960978078e+00 9.962393434179071861e+00 8.992220495036468364e+00 9.889718894297608642e+00 9.749008424976960185e+00 6.836794952059791264e+00 8.957260009425001002e+00
9.966763552122595016e+00 9.949453489174516108e+00 8.915699284422487381e+00 9.825122297444398356e+00 9.792716710181171180e+00 8.818545732053340913e+00 9.971113125760208362e+00 9.878574620484213753e+00 9.034987179849116146e+00 9.952625941382573060e+00
9.995293885289376234e+00 9.933872559983868200e+00 9.459902799880026691e+00 9.866012484892481282e+00 9.765243289876918809e+00 8.930127095128575831e+00 9.964813853308454483e+00 9.835565714032671991e+00 9.033594642156092647e+00 8.475090668818065609e+00
9.977341996623069420e+00 9.916113552752481297e+00 9.861729403313077569e+00 9.745207037387281446e+00 9.924938670295038179e+00 9.780077960164293316e+00 9.946996338105567048e+00 9.967220666466017676e+00 8.500462416502823970e+00 9.920834469866775862e+00
9.981641381910726807e+00 9.974373158630225333e+00 9.460038765221559842e+00 9.626894427151205136e+00 9.428942488642483966e+00 9.312175618780138109e+00 9.914221225779355606e+00 9.636184009576544085e+00 8.471570840656752921e+00 9.992953554050247433e+00
9.968469817012646672e+00 9.985876780746039572e+00 9.574613300261308524e+00 9.691395028928493360e+00 9.304365412040244365e+00 8.918652623429654369e+00 9.858212921526662953e+00 9.577087135719295929e+00 9.324082057315036920e+00 9.966310741593368050e+00
9.985830840253555607e+00 9.997940909502501583e+00 8.988137243502421825e+00 9.756567371473501282e+00 9.476945146643480200e+00 9.095334530287953356e+00 9.894201981992775785e+00 9.367771908108611711e+00 8.662372841621895247e+00 8.474847061538257620e+00
9.980010116675693155e+00 9.998514490481566597e+00 9.259074315072078676e+00 9.595071418232691940e+00 9.671953486028847635e+00 9.449342793842239629e+00 9.862631475206038445e+00 9.446953329288257706e+00 9.708846860401829204e+00 9.784357405322875678e+00
9.902759214752636652e+00 9.992093966722585208e+00 9.281267747643173749e+00 9.829784953218215549e+00 9.952245052185254792e+00 9.812089542585662016e+00 9.912143924092008618e+00 9.689637796176199913e+00 9.487737933170734550e+00 9.898129143145441233e+00
9.943050775085170656e+00 9.994580890294967546e+00 9.951242484098017371e+00 9.895768764427273823e+00 9.700659650449962257e+00 9.634825050649894251e+00 9.851446476711000599e+00 9.529038173831201775e+00 8.334903960464611572e+00 8.744946861289367490e+00
9.965159175516831169e+00 9.980205687403090664e+00 9.763155295359219110e+00 9.956735718830238113e+00 9.770144867307635650e+00 6.393215077227822896e+00 9.937863837572663783e+00 9.370720520860920999e+00 9.557211661047508855e+00 8.966078982717814227e+00
9.979992522453656534e+00 9.981930437496203012e+00 9.980153871797078580e+00 9.989920431576219784e+00 9.252437204953082528e+00 7.189208156907825220e+00 9.990385764881672515e+00 9.762462826968562268e+00 9.460465959945750569e+00 9.700263548700833738e+00
9.961497835841116810e+00 9.975620176126414052e+00 9.968633345756694908e+00 9.982493358062605182e+00 9.832066733955105775e+00 7.559519941213435068e+00 9.978951453851191644e+00 9.276339068994733594e+00 8.489105591426856279e+00 9.037092001338017155e+00
9.972687222425005160e+00 9.991206057070941782e+00 9.716085600079836126e+00 9.851989546896380290e+00 9.802600906614479470e+00 7.292882663026587942e+00 9.977080803854242674e+00 9.461678735127097895e+00 7.592055885946113136e+00 9.394070133060521854e+00
9.952260238117791147e+00 9.843634703854421630e+00 9.904861626306841416e+00 9.737431223645604206e+00 9.868185354074229920e+00 8.154662732439980743e+00 9.979729270197958968e+00 9.935830195384053098e+00 8.291012010853883396e+00 9.739088750180513898e+00
9.933648854934856942e+00 9.850945185597375087e+00 9.781445629922822960e+00 9.801258446463096519e+00 9.802693854858581801e+00 9.463533702685440474e+00 9.974045500404201903e+00 9.947281741449243597e+00 7.927715546946099145e+00 8.636911726893057306e+00
9.952163440040024511e+00 9.918773515202561342e+00 9.344441428074475198e+00 9.972155877599966800e+00 9.786250275538106891e+00 9.531853568321672299e+00 9.956138065932155001e+00 9.876703599435868952e+00 9.439878822447765216e+00 9.668766210401161132e+00
9.987440793766266367e+00 9.900069639589439419e+00 9.399156311803784192e+00 9.992915303439101393e+00 9.726454753693586142e+00 8.017535677646307590e+00 9.997389384314386618e+00 9.133220748494158769e+00 9.511498478562025127e+00 8.542241710182254977e+00
9.965430362372751816e+00 9.963029288439463116e+00 9.526988488633357122e+00 9.957196566506549829e+00 9.924777549191553305e+00 7.922802331758323824e+00 9.971399497827077241e+00 9.705169265124800049e+00 9.584728275970530120e+00 9.396870984582413655e+00
9.946660670872029542e+00 9.947223322247896959e+00 9.738598322032377297e+00 9.867449537779361179e+00 9.955987191607187370e+00 8.187184303693376464e+00 9.911958740063351314e+00 9.509473934691822450e+00 9.758186524500485959e+00 9.184166209762945954e+00
9.875440434225975395e+00 9.972676137940693408e+00 9.774125441353401555e+00 9.869773922794504273e+00 9.549577627019203874e+00 8.955451229723994544e+00 9.976178773306731529e+00 9.955510376047698173e+00 9.553504719427868608e+00 8.932471728756050666e+00
9.860134667906969241e+00 9.957044949813198542e+00 9.894910399416252389e+00 9.995543688303081709e+00 9.286567762236694890e+00 9.466625363066073717e+00 9.964140271114647618e+00 9.975368763241215575e+00 9.753026097936180250e+00 9.640294251586167817e+00
9.891759391737082296e+00 9.975583453749298002e+00 9.526518651814621208e+00 9.963672395741788534e+00 8.848026231070727832e+00 9.760091069537681463e+00 9.974651589603118040e+00 9.713130662823525441e+00 9.746621623191657591e+00 9.611652762519689475e+00
9.868014590028824529e+00 9.990968519179151741e+00 9.919319094521275915e+00 9.946788837270345240e+00 9.106500769411061569e+00 9.672300016479280060e+00 9.941586913387096658e+00 9.756213339988557109e+00 9.914863881922025612e+00 9.250183716224437802e+00
9.923076936703841611e+00 9.996808329094420742e+00 9.983725357935924194e+00 9.944457165607161642e+00 8.634100560509414990e+00 9.675970100028116860e+00 9.917083127723175906e+00 9.859449000003348118e+00 9.899421268474553059e+00 8.049028541872454312e+00
9.911225999521839469e+00 9.999228421131618916e+00 9.858360783227267277e+00 9.990110472515583595e+00 8.742374705259530643e+00 9.366397194065477549e+00 9.974767945527684532e+00 9.942952352616002187e+00 9.874352425214405926e+00 8.379909666104275345e+00
9.937689051245296668e+00 9.986051845279364514e+00 9.568092498498828036e+00 9.992145559397334509e+00 9.447048460936013470e+00 9.682474002890547382e+00 9.990836633598950911e+00 9.791383218333496785e+00 9.549243718597617558e+00 8.846965628536551662e+00
9.931567836013352135e+00 9.999371238577152710e+00 9.367311357475433198e+00 9.933040145386694775e+00 9.659793817832881047e+00 9.027019260873993645e+00 9.996130183495283816e+00 9.936494730953500110e+00 9.426776744797173535e+00 8.543775815866954559e+00
9.977857733929861084e+00 9.975602984077886148e+00 9.830417731539455417e+00 9.905655934946684837e+00 9.255365124372129770e+00 8.904948637416719492e+00 9.983764541943262572e+00 9.957698506453620979e+00 9.207251921790804872e+00 9.507124643588895196e+00
9.960357222845058089e+00 9.976497073544383198e+00 9.580025441281920351e+00 9.948121781004378050e+00 9.757235133198525645e+00 9.368263126702935040e+00 9.963048032625131611e+00 9.947791933539125608e+00 9.985569122739773817e+00 9.870485752001439295e+00
9.971887763230501633e+00 9.977594934167875351e+00 9.850245027446247192e+00 9.815067794138023771e+00 9.186661718973594404e+00 9.225351847607896616e+00 9.983592460131017532e+00 9.945821426900112172e+00 9.641130760815574519e+00 9.869210806233363442e+00
9.952870747359693127e+00 9.936953832359566974e+00 9.987255010264036059e+00 9.911881236758922853e+00 8.790672651041282037e+00 9.560956231899059077e+00 9.995320836919310281e+00 9.433821739861354416e+00 9.680099036529053791e+00 9.528546766047467642e+00
9.998702863456708556e+00 9.804604627236766845e+00 9.862625274291062283e+00 9.697425661110377959e+00 9.424923564295937695e+00 9.618708636334027062e+00 9.973433085376100848e+00 9.418129919423966712e+00 9.234131350886798373e+00 9.730838507953761152e+00
9.999475591516620909e+00 9.821070863960263964e+00 9.917598571074755398e+00 9.935442266085182439e+00 9.610084401367565476e+00 8.999233503949499280e+00 9.967905292688177710e+00 9.836917092779037475e+00 8.947518013935894743e+00 8.842361272083788748e+00
9.992365903471249311e+00 9.882559197930575579e+00 9.860293279812244904e+00 9.909644697335966868e+00 9.953258722172426687e+00 8.299571370378767909e+00 9.975436640371148300e+00 9.954018453787931264e+00 9.619483350340900074e+00 9.242430548116292499e+00
9.927036607503900711e+00 9.895444906569164090e+00 9.877100700166765890e+00 9.838515828267853536e+00 9.837956380499244702e+00 9.979720749278133241e+00 9.957898449141872277e+00 9.868456734602263580e+00 9.547546241829707014e+00 9.664245411547947029e+00
9.874149092339683520e+00 9.931467347465009254e+00 9.503413541054580804e+00 9.898841878562503638e+00 9.891850454161549067e+00 9.986329928024968439e+00 9.946476103139536562e+00 9.818661289870153297e+00 9.746886328874280636e+00 9.594320139891250321e+00
9.893677089632330279e+00 9.991417869761697546e+00 9.944194410900045966e+00 9.398886903319620956e+00 9.840272618068585331e+00 8.147091121403446934e+00 9.922780800574132698e+00 9.855684841672958996e+00 8.009690121738982427e+00 9.934038452090886651e+00
9.979161324519408183e+00 9.985265591002471908e+00 9.784138131041315134e+00 9.244233530617124828e+00 9.590205159421655523e+00 9.879044061454768766e+00 9.943571930929557823e+00 9.882941184165774828e+00 7.898145468458323215e+00 9.982290642848964168e+00
9.984084921783425770e+00 9.974804192062299180e+00 9.831508992208073394e+00 9.604514058400770438e+00 9.669043248618248043e+00 9.259806527727111103e+00 9.970336658729939572e+00 9.902902737052061255e+00 7.537520491586247928e+00 9.946115484529402195e+00
9.950820656508952311e+00 9.973381870957712891e+00 9.652532001008621521e+00 9.853428385090351682e+00 9.859549426206720923e+00 8.641542850721856794e+00 9.954015716674691205e+00 9.704246591202506877e+00 8.068379465519136318e+00 9.506214454557689209e+00
9.983283956409497506e+00 9.989138987341879883e+00 9.965890194194898299e+00 9.521825290502224703e+00 9.670742610199312139e+00 9.121885734705934112e+00 9.982560387411123060e+00 9.995311674297923332e+00 9.657107237423876001e+00 9.924935928675301611e+00
9.981874798362815326e+00 9.973459084188649015e+00 9.892678119312471097e+00 9.486579513911017614e+00 9.877238062567508692e+00 9.777357146579038982e+00 9.992003571409433960e+00 9.971043691728846525e+00 9.605035766938012642e+00 9.172468564477085806e+00
9.968795552516926506e+00 9.978334385608350843e+00 9.822757951463332304e+00 9.870925771203674870e+00 9.812519430854576896e+00 9.899656311354346983e+00 9.977799908625298642e+00 9.938483890886860905e+00 9.455330622077587677e+00 9.921501389254801850e+00
9.981007302858991181e+00 9.991326752147697832e+00 9.617786088584676207e+00 9.867387832868644182e+00 9.612540600491785270e+00 9.364811171683413704e+00 9.978393933306922037e+00 9.960806359677587096e+00 9.681121839468822543e+00 9.583551301775155906e+00
9.945499863336728197e+00 9.993331710550592106e+00 9.038910967941859553e+00 8.993979674879554409e+00 9.983020654569948249e+00 9.137512794992833420e+00 9.973545563459254026e+00 9.830721450021917107e+00 9.943572458519154722e+00 9.734910710588758675e+00
9.972644302006157702e+00 9.991439401572201007e+00 9.769485114544838922e+00 9.006465649173684085e+00 9.815191399215526857e+00 9.803682526341036763e+00 9.941486177148288306e+00 9.583916705189398755e+00 8.977151261145074557e+00 8.954804682903741764e+00
9.965094343922526576e+00 9.965264859799940922e+00 9.885650315315167802e+00 9.198621001840702860e+00 9.794875059686180663e+00 9.904778874725428395e+00 9.979573758833437225e+00 9.458867758901789102e+00 7.958622808126335713e+00 9.664236257737911728e+00
9.994957068871240580e+00 9.908262225898315734e+00 9.556675256260444229e+00 9.372130830655365230e+00 9.899502395081029249e+00 9.832153293436338259e+00 9.932293111617184422e+00 9.760342871870433257e+00 8.642003873381570500e+00 9.733824587025027952e+00
9.997550045152278742e+00 9.892257858560661532e+00 9.181808238403924349e+00 9.799772716758440083e+00 9.542207942499283391e+00 9.681617855675590079e+00 9.998956845357682255e+00 9.728292160618538631e+00 8.134580079786250195e+00 9.241482529484905228e+00
9.982320321730689727e+00 9.772687600996153634e+00 9.928367931734866758e+00 9.970792792332581200e+00 9.836868708430548836e+00 9.733132843359578956e+00 9.991435335928001038e+00 9.853804466631139292e+00 8.719760479385117335e+00 9.877467139024295406e+00
9.982548621114190723e+00 9.828562017351490709e+00 9.992160461515448233e+00 9.996469990967614905e+00 9.814190678691691261e+00 9.836924985981735148e+00 9.989368135219200084e+00 9.868506161852135250e+00 8.588909214677102000e+00 9.362955980832136760e+00
9.982899306870052669e+00 9.903628106032748235e+00 9.936761762495027739e+00 9.921192143004180508e+00 9.689900496619699766e+00 9.853509547092347276e+00 9.924042992928411522e+00 9.961912315123322870e+00 9.260961513789991884e+00 9.791826594965341357e+00
9.990907889281938736e+00 9.947942419138957604e+00 9.874096718836520736e+00 9.709989744211153351e+00 9.989695385065756383e+00 9.898559989108317581e+00 9.908392935800856449e+00 9.994396433588207174e+00 8.276528287280259022e+00 9.348962025956033983e+00
9.945282979386174560e+00 9.948413783964925372e+00 9.981011464690858759e+00 9.750394056798420195e+00 9.927110479481529026e+00 7.464782341284838196e+00 9.965515880056900144e+00 9.867797109545790590e+00 8.982763447860888206e+00 9.986372965996920925e+00
9.929580944865197267e+00 9.946802283520334242e+00 9.857757383817508767e+00 9.993085154521963887e+00 9.918708212373420707e+00 6.218893294963783624e+00 9.991887158867557517e+00 9.991030587119883677e+00 7.815756006755703034e+00 9.315375980747823803e+00
9.971560262751120618e+00 9.991510415850356708e+00 9.952458611923034937e+00 9.381284099057161541e+00 9.795107048039872311e+00 6.470198445902347828e+00 9.953406900205546748e+00 9.903199217221732908e+00 9.527408603948956056e+00 8.641435583160191669e+00
9.997197563910489748e+00 9.937929383781842319e+00 9.877721235515387832e+00 9.732788550696890084e+00 9.617893750877097858e+00 6.014148349355232348e+00 9.985252439213986975e+00 9.683135697511678686e+00 9.258487644995906152e+00 7.936763619099846068e+00
9.993788143497342347e+00 9.921073189190570574e+00 9.437521993586365454e+00 9.731859063336184335e+00 9.606424076878177232e+00 6.718609467775761956e+00 9.977782190107856053e+00 9.706272577792569578e+00 9.806989239269018555e+00 8.883676553104887574e+00
9.979814853505605043e+00 9.938766195896056033e+00 9.378134334549056206e+00 9.770143296380041420e+00 9.680076177308357899e+00 7.240207886874052257e+00 9.996701158102748508e+00 9.442429687270616157e+00 8.863817976432251555e+00 7.629083924619964208e+00
9.978179507172496798e+00 9.972721886408729475e+00 9.314955333852386943e+00 9.463515207364556758e+00 9.375505186193153762e+00 9.417835934608886461e+00 9.995066306543632706e+00 9.221902057283049459e+00 8.105252050636787331e+00 8.245499758765923559e+00
9.982985157462556103e+00 9.981672419076977221e+00 9.496465357024364451e+00 9.466107127833604196e+00 9.780685988330020564e+00 9.098570666532442175e+00 9.992662560021411622e+00 9.926834543729396998e+00 8.788064180298601258e+00 8.092148194528784089e+00
