log.prior	log.likelihood	log.likelihood.test.set
-1.510032948041230884e+04 -1.615653977993718036e+04 -2.602070187113282373e+03
-1.509256695022753411e+04 -1.616388965603727593e+04 -2.600521632028644035e+03
-1.507006218345710658e+04 -1.615594819691784687e+04 -2.600503076099770169e+03
-1.507522702993882376e+04 -1.615662073893922570e+04 -2.602454452908692019e+03
-1.507231653437827845e+04 -1.615001469268620713e+04 -2.601704217755475838e+03
-1.504814189705301760e+04 -1.617100171961721571e+04 -2.606242258024411512e+03
-1.506312008664031237e+04 -1.616921415631897617e+04 -2.604148460103274374e+03
-1.507941959337122717e+04 -1.616863269883998510e+04 -2.598562120179054091e+03
-1.508586590287211220e+04 -1.614971170485748007e+04 -2.598556355716255894e+03
-1.506960180369975569e+04 -1.615728282979859796e+04 -2.601931350823179400e+03
-1.506862555033495119e+04 -1.615345611671797633e+04 -2.602418764799011115e+03
-1.506593165462778234e+04 -1.614379147917712362e+04 -2.599327355812596124e+03
-1.506022545419042763e+04 -1.615768153818078827e+04 -2.601646607161047086e+03
-1.506194412942716372e+04 -1.614377091805582313e+04 -2.605007355241537425e+03
-1.507364790268833349e+04 -1.614324025824189448e+04 -2.603093704553152747e+03
-1.506823522658305228e+04 -1.614447011022622792e+04 -2.603088989314933769e+03
-1.509370662793923293e+04 -1.615120791267529057e+04 -2.603415276278333295e+03
-1.508870555658000376e+04 -1.615787896749741958e+04 -2.603424742418751066e+03
-1.510303397425232470e+04 -1.616002872188983201e+04 -2.603612316488055967e+03
-1.510466125437004121e+04 -1.616664777309838973e+04 -2.605496136348673645e+03
-1.511462512488067659e+04 -1.616433551289439674e+04 -2.608692908402082594e+03
-1.511883049543124253e+04 -1.615696484733545185e+04 -2.606516196943318846e+03
-1.514251252033573292e+04 -1.615463600541330015e+04 -2.605231674346918226e+03
-1.515939166858133831e+04 -1.615386980438349383e+04 -2.607491519591797442e+03
-1.517477151012408285e+04 -1.613825208921098238e+04 -2.609401966338771217e+03
-1.517244877181935590e+04 -1.614067118092005694e+04 -2.609248277903426697e+03
-1.515480153411215360e+04 -1.614363615879893041e+04 -2.611172087726448353e+03
-1.514179445074745854e+04 -1.614438768096537751e+04 -2.609193557095857614e+03
-1.512978829616359508e+04 -1.615267012018735295e+04 -2.610900956235170270e+03
-1.513846563355439503e+04 -1.614990275292243314e+04 -2.611257070433224271e+03
-1.514490983031368523e+04 -1.614142384140430659e+04 -2.611999093225307206e+03
-1.514752239939242463e+04 -1.614192192829201304e+04 -2.611965872771622799e+03
-1.512821428489679602e+04 -1.615580643584582504e+04 -2.612775228870456431e+03
-1.513161882212601267e+04 -1.614641601291774168e+04 -2.610109315011057333e+03
-1.512741091622031126e+04 -1.614149112150367728e+04 -2.609582947256663829e+03
-1.508937008853163206e+04 -1.614990696518179902e+04 -2.607417697330458395e+03
-1.510076536857980136e+04 -1.613895502277641754e+04 -2.607362962891842017e+03
-1.511250317028370227e+04 -1.614068094209199262e+04 -2.610079799472766808e+03
-1.511799935160708264e+04 -1.614932815095053229e+04 -2.607306650961827017e+03
-1.511084074853290258e+04 -1.613520400606872863e+04 -2.607993425890488197e+03
-1.510943192489151807e+04 -1.612688354937115037e+04 -2.606994050151518422e+03
-1.508253384759974324e+04 -1.613467273550101891e+04 -2.604228650326605020e+03
-1.509726243499882730e+04 -1.612883334051248676e+04 -2.604517660949964011e+03
-1.511133744972109889e+04 -1.613390733872024975e+04 -2.606913119448428915e+03
-1.509613234306679988e+04 -1.613540838856541086e+04 -2.606378691829541367e+03
-1.509082747756685421e+04 -1.613590029548116036e+04 -2.610749334083984195e+03
-1.508542313653511883e+04 -1.613934185154806073e+04 -2.608617411243965307e+03
-1.509372760735365046e+04 -1.613366530321941173e+04 -2.608861926791331371e+03
-1.508221987938189159e+04 -1.613766484744240188e+04 -2.607533683070892039e+03
-1.508519730575994072e+04 -1.614078691875708500e+04 -2.607826361894721231e+03
-1.508377618974468714e+04 -1.613585902496889503e+04 -2.609305656129125055e+03
-1.507489136754666652e+04 -1.613585153863232154e+04 -2.614261778339986449e+03
-1.508638802442144515e+04 -1.613795272001343801e+04 -2.613657414952004729e+03
-1.506601256508925326e+04 -1.613803987354272249e+04 -2.609376652321614984e+03
-1.508689084567287682e+04 -1.612947545491817255e+04 -2.610357329476520590e+03
-1.509293078858331683e+04 -1.613454490059743694e+04 -2.609837909449748167e+03
-1.509367068817299150e+04 -1.612643452113629792e+04 -2.612746659105944673e+03
-1.508873170545370522e+04 -1.614005819817520751e+04 -2.609057064685036949e+03
-1.510178016974896309e+04 -1.613257322141331497e+04 -2.605825257745297677e+03
-1.511469946341506693e+04 -1.613773980582178410e+04 -2.608807222441755130e+03
-1.511253089037436803e+04 -1.614298374846051593e+04 -2.609345264501567272e+03
-1.513201588501814877e+04 -1.613491589893684613e+04 -2.610712526971125499e+03
-1.512085508567701072e+04 -1.615564305820033405e+04 -2.612945308993965682e+03
-1.515474242891622998e+04 -1.614098359572152185e+04 -2.613538976302833362e+03
-1.514534322757338123e+04 -1.614238414829783869e+04 -2.611830773551979746e+03
-1.514688777461484278e+04 -1.614496331095423375e+04 -2.612993511724802374e+03
-1.512728549291294257e+04 -1.614015409634217576e+04 -2.616436783796513282e+03
-1.511724598652462373e+04 -1.614438242103844277e+04 -2.613314505358645420e+03
-1.512951567521406469e+04 -1.614428940324923678e+04 -2.608990878251298000e+03
-1.509451505232008640e+04 -1.615303086260380041e+04 -2.609779083430582887e+03
-1.506103668432873565e+04 -1.616260687957164737e+04 -2.612578587956148112e+03
-1.509153786260038760e+04 -1.615850945652355949e+04 -2.617758406682732129e+03
-1.511888753160138003e+04 -1.615208921431483759e+04 -2.619252068203455110e+03
-1.510881117141102004e+04 -1.614635997945808413e+04 -2.614599936422824612e+03
-1.513725512133865232e+04 -1.614869953938419349e+04 -2.615947940414102050e+03
-1.516207677594293091e+04 -1.614389263115742870e+04 -2.618351604494729600e+03
-1.514053311985353139e+04 -1.615328687744120361e+04 -2.619793028930402215e+03
-1.512358821174902187e+04 -1.614787875086689382e+04 -2.615129228331216382e+03
-1.514762612871880083e+04 -1.614805842937650596e+04 -2.615472099597477609e+03
-1.517336187408119804e+04 -1.615482431116919724e+04 -2.616809253707061998e+03
-1.519161687992993211e+04 -1.615954642054898068e+04 -2.621470754822842537e+03
-1.517512343640023209e+04 -1.616544207882583578e+04 -2.623106139438904393e+03
-1.518445257031546498e+04 -1.615982744796969200e+04 -2.619029739937680461e+03
-1.518154296199406599e+04 -1.614986505043613943e+04 -2.617630532024541480e+03
-1.516492143119186585e+04 -1.614298014967350355e+04 -2.615335594143475191e+03
-1.515874295507358875e+04 -1.614441843192317174e+04 -2.617776534382782302e+03
-1.516039460713887092e+04 -1.613825666651173378e+04 -2.614559949357114874e+03
-1.516213205047857446e+04 -1.615022359011334265e+04 -2.613754444448910363e+03
-1.516271267106364758e+04 -1.614570661227908568e+04 -2.612161093125974276e+03
-1.515995882741581045e+04 -1.614989284796839638e+04 -2.616535228669432399e+03
-1.519918578940309817e+04 -1.614212071053621912e+04 -2.615463257427112239e+03
-1.518023252190480162e+04 -1.614692706925219500e+04 -2.613467514070311609e+03
-1.516374699269882331e+04 -1.614959408564582918e+04 -2.612654642920993865e+03
-1.518891249223321029e+04 -1.614830868862850548e+04 -2.616868321427113187e+03
-1.516970889053032624e+04 -1.614807743617296364e+04 -2.614817098606610216e+03
-1.516915282721771291e+04 -1.614279484701494221e+04 -2.616048626433392201e+03
-1.516635880869618450e+04 -1.615175240739482433e+04 -2.616558156923874776e+03
-1.518883714905916531e+04 -1.615949636679204923e+04 -2.613012516211796537e+03
-1.514573377468689796e+04 -1.616898693781893598e+04 -2.621068286794141841e+03
-1.514720961066850941e+04 -1.616303178379121164e+04 -2.613984612516158904e+03
-1.513242888064663748e+04 -1.615787308658156871e+04 -2.613172995709653151e+03
-1.513106653261305109e+04 -1.616320246048956506e+04 -2.616085092515101678e+03
-1.514314815894435014e+04 -1.615466629350373842e+04 -2.612385730634143329e+03
-1.515243061432813738e+04 -1.615150415334574063e+04 -2.612145282068364395e+03
-1.517037040930941293e+04 -1.614993295852949996e+04 -2.612091519842642811e+03
-1.514422126325807767e+04 -1.615825830723406034e+04 -2.613287837143576326e+03
-1.515450657130188847e+04 -1.615644986455885919e+04 -2.615829083226380135e+03
-1.515635550486480133e+04 -1.616020238623222212e+04 -2.617077314963908975e+03
-1.519101376449206509e+04 -1.614892140781763919e+04 -2.615051627347886097e+03
-1.518459140418304560e+04 -1.614494831006765162e+04 -2.615301656953008205e+03
-1.519279479820550659e+04 -1.614861382664363919e+04 -2.614195850752736078e+03
-1.519796814630895460e+04 -1.615515534766956080e+04 -2.615453162691967464e+03
-1.519935117759748573e+04 -1.615247202613345144e+04 -2.616944346092976957e+03
-1.518831185233424185e+04 -1.615832547655263807e+04 -2.619859550749059963e+03
-1.521933179512346032e+04 -1.615485132669554878e+04 -2.621115386008782934e+03
-1.521277118689876806e+04 -1.614390251375123989e+04 -2.619277492567594436e+03
-1.520353110925694091e+04 -1.613802331751945894e+04 -2.612632473839355043e+03
-1.519813031435600169e+04 -1.613216252239194364e+04 -2.615776426668620843e+03
-1.518091845855018437e+04 -1.613859688018164161e+04 -2.611407282658387430e+03
-1.515759894536539105e+04 -1.614022446077951099e+04 -2.611929902299326841e+03
-1.516305989363781555e+04 -1.613949823387045399e+04 -2.610525418734357118e+03
-1.516118442176263488e+04 -1.614547217162944071e+04 -2.616810645885442227e+03
-1.514454189481232788e+04 -1.614099493486884967e+04 -2.619561560268329231e+03
-1.514725995006869744e+04 -1.614190366745067695e+04 -2.619942938626637897e+03
-1.517002090694535946e+04 -1.614522925891005434e+04 -2.617774090042704302e+03
-1.514666969726917159e+04 -1.614253827702373201e+04 -2.616993131680414535e+03
-1.512749997890360282e+04 -1.614296448008715743e+04 -2.615682552247996227e+03
-1.512777418822596701e+04 -1.614459381579289402e+04 -2.617745850862168027e+03
-1.511783827216965983e+04 -1.615090451079655577e+04 -2.615947978175368917e+03
-1.515121876431184319e+04 -1.615627304352875763e+04 -2.619010302227060947e+03
-1.515070897194696045e+04 -1.615652723506018447e+04 -2.619293758864323536e+03
-1.516528182303414178e+04 -1.614340317651811347e+04 -2.618511665010800698e+03
-1.514852760432286595e+04 -1.615084018485823071e+04 -2.622716710330848400e+03
-1.514069116779348587e+04 -1.614996506583088194e+04 -2.618938328139193800e+03
-1.515130901871818605e+04 -1.615283760638438980e+04 -2.615997403299584221e+03
-1.514302878847971806e+04 -1.615784192713668199e+04 -2.619082935825001186e+03
-1.512825903175416897e+04 -1.615659765133867950e+04 -2.619506815687337166e+03
-1.513712011288056965e+04 -1.615525154549742183e+04 -2.617445402998292593e+03
-1.515564998092608948e+04 -1.615713424445831333e+04 -2.618744675474967153e+03
-1.515251982418497209e+04 -1.615077905593067044e+04 -2.616230340871268709e+03
-1.513095618645320610e+04 -1.616309995534379595e+04 -2.624328008031592617e+03
-1.512252221096144604e+04 -1.615386229654448107e+04 -2.618149164240056962e+03
-1.511077180731413864e+04 -1.616474902300128451e+04 -2.620885145842976272e+03
-1.510746121726755337e+04 -1.616097391529019842e+04 -2.621461627395248797e+03
-1.510764206510533950e+04 -1.615727694064574644e+04 -2.621561685258787293e+03
-1.513643917182558107e+04 -1.616569635548560655e+04 -2.627090493164877444e+03
-1.516295545814408615e+04 -1.615760976487452717e+04 -2.617722461562082117e+03
-1.516356208488654920e+04 -1.615470294453766473e+04 -2.618103789916886853e+03
-1.516768876959367662e+04 -1.615606090534743998e+04 -2.611854094379283197e+03
-1.517353696697292798e+04 -1.615961866758141878e+04 -2.613048745066394986e+03
-1.517879938183907325e+04 -1.616058612702900973e+04 -2.611865890755727833e+03
-1.517871995380438602e+04 -1.616515141596921239e+04 -2.612920714845768089e+03
-1.516932450677985798e+04 -1.616508816914218914e+04 -2.617009392363722782e+03
-1.517244206694269633e+04 -1.617143805054484619e+04 -2.618182138889969792e+03
-1.517531201171728026e+04 -1.616481575206560956e+04 -2.613223938492716570e+03
-1.518277896873837562e+04 -1.616443143009464075e+04 -2.612034946404916809e+03
-1.514934166855314106e+04 -1.616420380615978866e+04 -2.613199004394903113e+03
-1.517573036823332950e+04 -1.615940112659977603e+04 -2.610454241603616538e+03
-1.517764002997422904e+04 -1.615861556888523410e+04 -2.611071662504375581e+03
-1.517941022980944035e+04 -1.616150000474660192e+04 -2.608531016689218632e+03
-1.519728834698990613e+04 -1.616464595023021138e+04 -2.615753544087560385e+03
-1.518305855525120023e+04 -1.617241290004168513e+04 -2.612753435700334194e+03
-1.520087577027268162e+04 -1.616658182158467753e+04 -2.610155494113321765e+03
-1.517014334894944477e+04 -1.616783787891916654e+04 -2.612142646175808750e+03
-1.517538482310855761e+04 -1.616348704361375894e+04 -2.615147878186102844e+03
-1.519420931787382142e+04 -1.616232975768795586e+04 -2.615113046050515550e+03
-1.521576281856665082e+04 -1.615997016726119546e+04 -2.617654445792511979e+03
-1.520199989372074197e+04 -1.616349134003073050e+04 -2.611974341968611952e+03
-1.519069611611790242e+04 -1.615330423635206535e+04 -2.611018264880781317e+03
-1.518040836736882557e+04 -1.615739898767756131e+04 -2.609272103590072675e+03
-1.517604941610671449e+04 -1.616090391834470392e+04 -2.607732096282885323e+03
-1.518767521284239956e+04 -1.615940025438923840e+04 -2.610287383705185675e+03
-1.518620875237568725e+04 -1.615462071433347410e+04 -2.610427703329805809e+03
-1.517347899730149402e+04 -1.615569128859421107e+04 -2.611622009184200124e+03
-1.517816220102254556e+04 -1.616613375816750886e+04 -2.611863594451924200e+03
-1.517314504660517196e+04 -1.616776935045944265e+04 -2.615903525405696655e+03
-1.519208265679830947e+04 -1.615308086457537138e+04 -2.610522560188489024e+03
-1.518086572733761204e+04 -1.615283367546546469e+04 -2.613069118490927394e+03
-1.519729994635105686e+04 -1.614878488407810437e+04 -2.613515420238436946e+03
-1.519804294132717769e+04 -1.615274545291140021e+04 -2.615444693411564913e+03
-1.523417125906100591e+04 -1.614628528461514725e+04 -2.610558774015281870e+03
-1.522231131537441252e+04 -1.614353513382330129e+04 -2.612927917379421160e+03
-1.522441627225755110e+04 -1.614880427561248871e+04 -2.614241713868424085e+03
-1.522770739963170308e+04 -1.614399178755381581e+04 -2.614031780305507255e+03
-1.523225918477267442e+04 -1.614607967528266818e+04 -2.618101270154441409e+03
-1.523541346690658793e+04 -1.615002261646764055e+04 -2.618247053680219324e+03
-1.524064491286373777e+04 -1.614937979674353846e+04 -2.618502939281814633e+03
-1.524802069241693243e+04 -1.614751632951032479e+04 -2.619260538754615027e+03
-1.526137942408812160e+04 -1.615371581492601035e+04 -2.620585406775378033e+03
-1.524503060186741095e+04 -1.614849854875121309e+04 -2.620182960978416304e+03
-1.527139902447972236e+04 -1.614305159586697846e+04 -2.619255059183415597e+03
-1.528884016826322841e+04 -1.615340645899362789e+04 -2.621589932678821242e+03
-1.527256977787787582e+04 -1.614587128875480812e+04 -2.621072631564415587e+03
-1.525571047822255969e+04 -1.615166182698780904e+04 -2.617234763071363886e+03
-1.525801299587944231e+04 -1.616420271092744770e+04 -2.618142644286937411e+03
-1.525852977988542261e+04 -1.616208314472097845e+04 -2.617940943552760473e+03
-1.526510185166762494e+04 -1.616596519738121788e+04 -2.619980442497891545e+03
-1.525130911442866272e+04 -1.616183332975650046e+04 -2.620554096407518955e+03
-1.525391192176574259e+04 -1.615826628742318644e+04 -2.623929506941963155e+03
-1.524043074357573278e+04 -1.615449006734820796e+04 -2.622890300860962725e+03
-1.523251196298122341e+04 -1.614381352854280703e+04 -2.618600314920775418e+03
-1.521445383186692925e+04 -1.614745421250738036e+04 -2.615353573299236359e+03
-1.523372389775317424e+04 -1.615388069635754800e+04 -2.619647848259234706e+03
-1.522501361242604253e+04 -1.615598898481355900e+04 -2.616981319800197525e+03
-1.523505297285105917e+04 -1.615200547940636170e+04 -2.612692368052376423e+03
-1.522829689914827031e+04 -1.614182433187887546e+04 -2.615142509435707780e+03
-1.521275596316050178e+04 -1.614130719669027530e+04 -2.618314153882226492e+03
-1.521554965005556551e+04 -1.613867915097586592e+04 -2.616720391124364141e+03
-1.521001481817011518e+04 -1.614266694510422167e+04 -2.617401030976038783e+03
-1.524037602031426104e+04 -1.614049990489355878e+04 -2.610274385195504237e+03
-1.521493881780708216e+04 -1.615501110576248539e+04 -2.610404645696178704e+03
-1.522000038005163697e+04 -1.615893267270621618e+04 -2.608348859133271162e+03
-1.520883981165066871e+04 -1.616172816010024326e+04 -2.601224031350787300e+03
-1.525085707286879369e+04 -1.614867662497569654e+04 -2.603872203236690439e+03
-1.524407902121045845e+04 -1.614332449898365303e+04 -2.609271874908525206e+03
-1.527417298335278792e+04 -1.614853802259646000e+04 -2.610268405067641652e+03
-1.529716086841028846e+04 -1.614594100803704714e+04 -2.609563731894737884e+03
-1.531395206315456562e+04 -1.614403408467925328e+04 -2.612553130215172587e+03
-1.533546953492877219e+04 -1.614560726359645560e+04 -2.614323398639772222e+03
-1.530968097770413806e+04 -1.614761926013935954e+04 -2.612263658535133345e+03
-1.529350033770909795e+04 -1.614706938280659233e+04 -2.613285409756966146e+03
-1.526870772986823249e+04 -1.614905412060625167e+04 -2.612961631742811733e+03
-1.525719185661994743e+04 -1.616097380581123434e+04 -2.599871495745460834e+03
-1.526902535434710080e+04 -1.616079554032186388e+04 -2.603234291921503882e+03
-1.525112918554086718e+04 -1.616113140013999509e+04 -2.604374930422651232e+03
-1.525530917558346482e+04 -1.616092971469827535e+04 -2.604210684953030977e+03
-1.526125428838078369e+04 -1.615927399627470004e+04 -2.601320561092990374e+03
-1.525209230318496884e+04 -1.616360362274103318e+04 -2.603196619851788910e+03
-1.523839953955642886e+04 -1.616444579083315512e+04 -2.614016412456169746e+03
-1.523242852289697294e+04 -1.615852347933214696e+04 -2.617028777605888536e+03
-1.524930463893377055e+04 -1.616395740763994945e+04 -2.617446150911123368e+03
-1.525983881289498095e+04 -1.615797402952677294e+04 -2.610127295306594988e+03
-1.524612796577627341e+04 -1.615313713141138032e+04 -2.604875985858547210e+03
-1.526860822366954199e+04 -1.615883659287551563e+04 -2.603917390387771775e+03
-1.526908090625213299e+04 -1.615363872478147823e+04 -2.604748906128049839e+03
-1.527277500480834715e+04 -1.614904154058416134e+04 -2.603108254183699501e+03
-1.528028829305847466e+04 -1.614858783725376998e+04 -2.603512961165783963e+03
-1.526347104299855710e+04 -1.615609025415026008e+04 -2.607000092974306881e+03
-1.525127581919332079e+04 -1.614663655641492915e+04 -2.610116217873526693e+03
-1.525641104245967108e+04 -1.614042077237962985e+04 -2.610084620216572148e+03
-1.528098589348031965e+04 -1.614489257625402752e+04 -2.605471060818118985e+03
-1.527156298902836352e+04 -1.614469710898193080e+04 -2.607760926465238299e+03
-1.525359828654231205e+04 -1.615481125583546236e+04 -2.605211207756849035e+03
-1.526378435895521397e+04 -1.616154045849193790e+04 -2.607462295792722671e+03
-1.527171395908559316e+04 -1.616637542964638124e+04 -2.605142011718342474e+03
-1.529134509127174169e+04 -1.615936198583315854e+04 -2.601414904136503537e+03
-1.530712183884567639e+04 -1.614687589911113173e+04 -2.601136464827345208e+03
-1.529509180572459081e+04 -1.615531595000219386e+04 -2.604343699786521483e+03
-1.527895001460008643e+04 -1.615726149938159324e+04 -2.605936833831750391e+03
-1.527953424014987468e+04 -1.615783656668228468e+04 -2.599304279146087083e+03
-1.530235721959923467e+04 -1.614892408427566079e+04 -2.599877682822224415e+03
-1.527951850279995779e+04 -1.614528720460243494e+04 -2.599560211632243863e+03
-1.529803869315064185e+04 -1.615855235543864910e+04 -2.601706564304464337e+03
-1.530548864494370719e+04 -1.615292168709385987e+04 -2.593932831512803205e+03
-1.533187265897432371e+04 -1.614307184629425319e+04 -2.599787017968252258e+03
-1.531616552654021143e+04 -1.614231610292579353e+04 -2.599692154252147247e+03
-1.529934952049413187e+04 -1.614968231247871154e+04 -2.602642583463160918e+03
-1.532081323645803423e+04 -1.614722356082865554e+04 -2.605502373606446326e+03
-1.530519694272244851e+04 -1.614417367734824802e+04 -2.605933898920112370e+03
-1.529881020722798712e+04 -1.614185130028601452e+04 -2.609505678738456027e+03
-1.528908913818316614e+04 -1.614403516078800021e+04 -2.609439190575974862e+03
-1.527674334976899809e+04 -1.614897825305687729e+04 -2.611495960767719680e+03
-1.529966717583887112e+04 -1.613474984417105770e+04 -2.607025194228363489e+03
-1.531123001174575802e+04 -1.613587050130885473e+04 -2.611180458532498960e+03
-1.532849528139491667e+04 -1.614158453418704448e+04 -2.617643016148521838e+03
-1.533736408551615386e+04 -1.613749943313955737e+04 -2.615120453754053415e+03
-1.533033811030580364e+04 -1.613742568734093584e+04 -2.615403595935251815e+03
-1.535656183489987234e+04 -1.614263653592186893e+04 -2.615361526049267923e+03
-1.536241826310711440e+04 -1.614086567680443659e+04 -2.614590051522247904e+03
-1.533598999416142760e+04 -1.613492633227967781e+04 -2.610889759637768293e+03
-1.533604115161478148e+04 -1.614374102080872035e+04 -2.604621521320171723e+03
-1.533550074601259075e+04 -1.615449122986536167e+04 -2.607555059043093479e+03
-1.531799127969388792e+04 -1.616768303145655591e+04 -2.612151449679541656e+03
-1.529849377169047511e+04 -1.618178706546481044e+04 -2.613958044291778606e+03
-1.530669995924604336e+04 -1.616485103239087948e+04 -2.609883819096386105e+03
-1.530400417633946927e+04 -1.616014836860381547e+04 -2.608729188025203257e+03
-1.529938442567991660e+04 -1.615233424036987162e+04 -2.609768760037798984e+03
-1.530656989045992304e+04 -1.616415570797109467e+04 -2.608516565645875744e+03
-1.529751493547010796e+04 -1.615527118493053968e+04 -2.605037044932987556e+03
-1.529148587157566544e+04 -1.615236747164464032e+04 -2.602663802212008250e+03
-1.530083488991663398e+04 -1.615457837795014530e+04 -2.604514847922682748e+03
-1.532402930353542433e+04 -1.615237741391252712e+04 -2.603691860699661902e+03
-1.533436797816337457e+04 -1.614272469546316097e+04 -2.605103729389143155e+03
-1.532628928716267001e+04 -1.614189649628572442e+04 -2.606738162656695749e+03
-1.533262855995544669e+04 -1.613591448447199400e+04 -2.598543675772205006e+03
-1.534497462007928516e+04 -1.613267979858471517e+04 -2.614541303803996925e+03
-1.534209249168835595e+04 -1.612970557344649933e+04 -2.612245789438479733e+03
-1.532988512987988179e+04 -1.613517776663248696e+04 -2.611621318286522182e+03
-1.533138869721091578e+04 -1.613295263170996259e+04 -2.611695131592623511e+03
-1.529621512152531432e+04 -1.614181089855911887e+04 -2.613762119043068196e+03
-1.531095364901168432e+04 -1.614971135390004747e+04 -2.618113276141871211e+03
-1.535235250637472927e+04 -1.614197555587602619e+04 -2.617087325832087572e+03
-1.534422835977274735e+04 -1.614343768670429199e+04 -2.618414405188283126e+03
-1.533622959275465291e+04 -1.614248674226389994e+04 -2.615040298298957623e+03
-1.533134340554488881e+04 -1.614656346722869966e+04 -2.610774521783360342e+03
-1.533487793262212108e+04 -1.614853301922112951e+04 -2.613254951388852987e+03
-1.534155237137583572e+04 -1.614432882562917075e+04 -2.612252028612515915e+03
-1.534327150012244056e+04 -1.614160595912267672e+04 -2.610489209801878133e+03
-1.534367962802758848e+04 -1.614990411689956272e+04 -2.612017749043965523e+03
-1.535344659900259649e+04 -1.614642468216230372e+04 -2.613008243584044067e+03
-1.535788507509522242e+04 -1.614379448844674698e+04 -2.609474457074813017e+03
-1.538254266993412057e+04 -1.614731530626195672e+04 -2.612072695993817888e+03
-1.535292221964119381e+04 -1.615768978095994680e+04 -2.608748064821721982e+03
-1.536139690225285085e+04 -1.615774062161454640e+04 -2.610044781561873151e+03
-1.534870145416805644e+04 -1.616615274455668259e+04 -2.613997800265122805e+03
-1.536310398362347041e+04 -1.616998731242076428e+04 -2.608038647051529551e+03
-1.537139453826487443e+04 -1.616629810335255934e+04 -2.621123571731970515e+03
-1.538546639623772171e+04 -1.615499807204617173e+04 -2.619732645137087729e+03
-1.536763987511120467e+04 -1.615841003438912230e+04 -2.613822052715516747e+03
-1.537572836510461821e+04 -1.614904171633189435e+04 -2.606414221036652634e+03
-1.536637784465672485e+04 -1.614628938760451820e+04 -2.614565038835979067e+03
-1.538221873854944897e+04 -1.613725073715191138e+04 -2.606467823947124998e+03
-1.535856173997039878e+04 -1.614238814203618676e+04 -2.616058661156724156e+03
-1.533389492383793913e+04 -1.615173962791741360e+04 -2.613543366157480705e+03
-1.535403356671593610e+04 -1.614159294420112747e+04 -2.612792461462491701e+03
-1.535722311015809646e+04 -1.614879540510090374e+04 -2.610730786358875775e+03
-1.537588643775832497e+04 -1.614254958347971478e+04 -2.607522388406039681e+03
-1.538190130928944382e+04 -1.616067457078419102e+04 -2.613016896092617117e+03
-1.537581364990338625e+04 -1.615672048487189022e+04 -2.612991248344574615e+03
-1.539883528470955389e+04 -1.614285895828592766e+04 -2.608673292927519014e+03
-1.539422099606075608e+04 -1.614059131849849109e+04 -2.610076221207943036e+03
-1.542573664387381905e+04 -1.613607084813044276e+04 -2.604624367638488366e+03
-1.542539094566374479e+04 -1.613721734742322769e+04 -2.603747333679299572e+03
-1.540046981147916449e+04 -1.614303310637298637e+04 -2.608018237864288494e+03
-1.540119014975896607e+04 -1.614642702698360154e+04 -2.610540764748776837e+03
-1.538561709163176420e+04 -1.615490553849676871e+04 -2.610283752516424101e+03
-1.539207277839482049e+04 -1.614573516950766862e+04 -2.604921905070551475e+03
-1.539839345274548396e+04 -1.614523357353418032e+04 -2.603910393157348153e+03
-1.536506411318600840e+04 -1.614181247683507354e+04 -2.604534281421485957e+03
-1.538394980957083499e+04 -1.614721924609081179e+04 -2.606473489737659747e+03
-1.537699006881222704e+04 -1.614545113328680782e+04 -2.599611844628706422e+03
-1.535796018850117798e+04 -1.615300574426397361e+04 -2.613623241985916138e+03
-1.536462008389450966e+04 -1.614700341538341672e+04 -2.613041501864218390e+03
-1.536456398000412446e+04 -1.614891424434833607e+04 -2.613733595686514946e+03
-1.538642333720450006e+04 -1.614887263399097719e+04 -2.603329209273760171e+03
-1.536594487752487294e+04 -1.615254837727207814e+04 -2.601433964063151961e+03
-1.535101211945214345e+04 -1.614716020734284757e+04 -2.602061517897800968e+03
-1.535561651794755744e+04 -1.614485352901018632e+04 -2.599617020298134321e+03
-1.534294567606521559e+04 -1.614074095147836488e+04 -2.601231090437981038e+03
-1.532092762521681834e+04 -1.614899435813113996e+04 -2.599942751813715404e+03
-1.530861007949190207e+04 -1.616555042976833829e+04 -2.602707454273678650e+03
-1.530196514363487222e+04 -1.616643865032927170e+04 -2.602958471510312847e+03
-1.527951920993961721e+04 -1.615993439991670675e+04 -2.609499650139796813e+03
-1.528475427929619764e+04 -1.615359858365916989e+04 -2.605874880575362567e+03
-1.528798782263826615e+04 -1.614257789875344497e+04 -2.610144479932784634e+03
-1.527790603515458861e+04 -1.614448634420939379e+04 -2.611350002391585349e+03
-1.526096387731620416e+04 -1.615464031553936366e+04 -2.610617660896934922e+03
-1.527166343671050163e+04 -1.614817692477182936e+04 -2.607291497966283259e+03
-1.526801550722580396e+04 -1.615452035415141472e+04 -2.602360235463299432e+03
-1.525958604522323913e+04 -1.616705578286728087e+04 -2.603033513867118927e+03
-1.527161669550639635e+04 -1.614696508668182651e+04 -2.600012794239738923e+03
-1.522026785041890980e+04 -1.616174037886677615e+04 -2.607392876858240925e+03
-1.521656835701737327e+04 -1.615956713002058859e+04 -2.609541156886123190e+03
-1.525495303999430689e+04 -1.616264631951337287e+04 -2.611338190754013795e+03
-1.528052017769086524e+04 -1.615185884473160331e+04 -2.606449051632107967e+03
-1.527317862460770812e+04 -1.615478589024734902e+04 -2.606191696392928407e+03
-1.528382495378473141e+04 -1.614930602747559169e+04 -2.601681381917640010e+03
-1.528054726895908061e+04 -1.614526724624537383e+04 -2.600149117494412621e+03
