time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	
1.087564718339327925e+02 9.535899118886726455e+01 1.106684165856042910e+02 9.101987386661537016e+01 1.058249112184259531e+02 9.976916893522815144e+01 9.573649421286576455e+01 1.063932073471663244e+02 9.044712476978496341e+01 1.126506485688254315e+02
8.887195940128137295e+01 1.003494863544266877e+02 9.931399850765274095e+01 9.189093876578368736e+01 1.048440724935404091e+02 8.540197865746556261e+01 1.100597280050863276e+02 9.492324664338302398e+01 9.967754321407642237e+01 1.092665365947140259e+02
9.778226599973336874e+01 8.609575440657637557e+01 1.123809049813204979e+02 9.486562739665903621e+01 1.026442578590395556e+02 1.120156611141247822e+02 1.103057604762358181e+02 1.070273637012295040e+02 9.728197124569196319e+01 1.046295482033609687e+02
7.885701463357480634e+01 9.553045962219773912e+01 1.119051013298691686e+02 1.052520307951670873e+02 1.104030366490649868e+02 9.226128760155182817e+01 7.720368508315463885e+01 9.598371094684206639e+01 9.635331965310541591e+01 9.570639060195267689e+01
1.249757204326736257e+02 9.643972499961390099e+01 1.113153010353834418e+02 9.490037451347214414e+01 1.194563906085246572e+02 9.662682313784684141e+01 1.029030195824224592e+02 9.565768288893917770e+01 1.009910923322203047e+02 9.491021010301113847e+01
1.356048022524389580e+02 1.215192239836185877e+02 1.079319152702161091e+02 9.207216939314653814e+01 1.055432043194017098e+02 1.000501641700301434e+02 9.777275461086510688e+01 8.837704565817341518e+01 8.563282981473905409e+01 9.636228389571022035e+01
9.673744285611988403e+01 1.033941989500968646e+02 8.453102849481362568e+01 8.822092132610941917e+01 9.819426342822558240e+01 9.924270116719208090e+01 9.460608026597076048e+01 1.003545479848365005e+02 1.035407004730074618e+02 9.173251028487531755e+01
9.270797230568967962e+01 1.131813850964145303e+02 8.835002624413691308e+01 9.921302715771119551e+01 1.047736115400821575e+02 1.022913397925628374e+02 9.814737229689345099e+01 1.074648847106897733e+02 9.846197602535366400e+01 1.121221549235303740e+02
1.041166731969231307e+02 9.977447996636846028e+01 1.096692794505693769e+02 1.039020121378198951e+02 8.931474254575091720e+01 1.023375635979911635e+02 9.787841899867810014e+01 9.587750854080962881e+01 1.021166109403663000e+02 1.117965109059504556e+02
1.131810657953901966e+02 1.033939579709012833e+02 9.652138565636499834e+01 9.514533298749492474e+01 8.795005403986604620e+01 9.809105091545460198e+01 9.784708532431064043e+01 9.956448826896293269e+01 9.512102486462461570e+01 9.573136887482834823e+01
1.147578225495165611e+02 9.952681404575255897e+01 9.138961925339012282e+01 1.003022398073387791e+02 1.108675663344486821e+02 9.029697596284850647e+01 1.012251674998435931e+02 1.109671785138069851e+02 9.246800722250503668e+01 1.009431591012143201e+02
1.144472690243989490e+02 8.803808479024807809e+01 1.190526193240500561e+02 9.767582833431940514e+01 1.179927094865946628e+02 9.173053757338406911e+01 9.336521116321799241e+01 1.021160351188471651e+02 8.782607139667399565e+01 1.035585084144476440e+02
9.965742127256837080e+01 1.013008906225810506e+02 1.141390938833413458e+02 9.806816643506383002e+01 1.127146666390893870e+02 9.191435646415024507e+01 9.397638058495083158e+01 8.288579822248340179e+01 1.057414258842823926e+02 1.056985622656196711e+02
9.749592050654793240e+01 1.023097453612311369e+02 8.667432815233838994e+01 1.095824103616771481e+02 1.046940361682286635e+02 9.034108322685037251e+01 1.021511106543220535e+02 9.439659264558116547e+01 9.992225346591231983e+01 1.028813500131535505e+02
9.955793273269773636e+01 1.162364713367517481e+02 9.776512736281100047e+01 1.046456121785414979e+02 8.694060449486197228e+01 8.250952227722397936e+01 8.913287945867753592e+01 9.866728257292706417e+01 9.598460495130036918e+01 1.111175603098584617e+02
1.074062203278007956e+02 1.182116303450242754e+02 9.529696694631178389e+01 1.099669162214767084e+02 1.130388480147815358e+02 8.062183067225679167e+01 1.194354962257341555e+02 9.760941442135957402e+01 1.001011255264704403e+02 9.135382489645274973e+01
1.059030864772578866e+02 1.123821607695232387e+02 9.780144521678114700e+01 1.097637009698526640e+02 9.869847671541359091e+01 8.845520236720176399e+01 7.509228544261404181e+01 1.012298581409038007e+02 9.065126642478158203e+01 9.464274570683238608e+01
1.097301675473097760e+02 8.841717040328106236e+01 9.626866331490926143e+01 9.947207056830792737e+01 1.054443797894566188e+02 1.169144122229439517e+02 1.012941450064874402e+02 1.038164139886394963e+02 9.234900039171937181e+01 9.662199581089841161e+01
9.682799160777609870e+01 9.504089838483849917e+01 1.101506782440640961e+02 8.502190370401200425e+01 1.006723208596168035e+02 1.244046396622344730e+02 1.022628807354732743e+02 9.854108587736091351e+01 9.215776595357041856e+01 8.670164488280481407e+01
9.727594585330388099e+01 1.034510697189259361e+02 1.098534225216599651e+02 7.680016506044944435e+01 9.879340210072138007e+01 1.220878772533001779e+02 9.243768068459694121e+01 9.122192786213558691e+01 9.978947643196315198e+01 1.000489210624154168e+02
9.953088458935494032e+01 1.051493957206074583e+02 9.763550903425127103e+01 9.177045164689201329e+01 1.084258225424405992e+02 8.654230182536102234e+01 9.246324776472506812e+01 9.306836171215803688e+01 1.022485668961632825e+02 9.964638540982812742e+01
9.608578631055360120e+01 9.196431554168268008e+01 1.076132639761411980e+02 9.620756719559022940e+01 1.039359795437055709e+02 9.273583510737952906e+01 1.004355591714592606e+02 8.991921217467324823e+01 9.968075233010821989e+01 9.858883045991947824e+01
1.026376343509632676e+02 1.078554701644290930e+02 1.028985574107105521e+02 1.077135142180421212e+02 9.800807018002663540e+01 9.158675150242389407e+01 1.128622248669296226e+02 1.135454059532738427e+02 9.800994829685657805e+01 9.832111852094460858e+01
1.050343366759617112e+02 9.581983300563656769e+01 9.518784021838678200e+01 1.148604417995824178e+02 1.078990994726153190e+02 1.127542664740806799e+02 9.775661215456599962e+01 1.059497680617653117e+02 1.098857656953993001e+02 9.192916200636938129e+01
8.348334758309974291e+01 9.639497696241804192e+01 1.260258665128992703e+02 1.038731311312017311e+02 1.142571364953702044e+02 1.185277904659069321e+02 9.451204932026473671e+01 8.684440896569371660e+01 1.059434272392271339e+02 9.937325916171198514e+01
1.034121039499091097e+02 8.010621069787841009e+01 9.034483105258874502e+01 8.713964115163958013e+01 8.786137952845436416e+01 1.176727117117374490e+02 1.010695255945690576e+02 1.259103014029483916e+02 1.041517277416792524e+02 9.644713905826165501e+01
1.119293174158119655e+02 1.184787642559133758e+02 1.129528157992729689e+02 8.971656488904378079e+01 9.216081960212771662e+01 1.016964508356159058e+02 9.220594417589437342e+01 1.180887143486505124e+02 8.937697378552209670e+01 9.655407100651842711e+01
1.039851875350324519e+02 1.148221997763234015e+02 1.089765232082589108e+02 1.074509130486779043e+02 1.079833713390563901e+02 9.565142606548658932e+01 9.661066920132248015e+01 1.185430471939871495e+02 8.912721051924921767e+01 1.082300200863690236e+02
1.044725431648570435e+02 1.061702170195631538e+02 9.875143537869169563e+01 1.188121388358974286e+02 9.641320227996166636e+01 8.890808219179143634e+01 9.613155589045788929e+01 8.674037906530662667e+01 8.279628750530309844e+01 1.044702646283164711e+02
1.009335763186600587e+02 1.047114080552415487e+02 1.154904234570877151e+02 1.124738241377012855e+02 1.005667240631213701e+02 8.936860233214851235e+01 1.090366344176136550e+02 9.046971829233145002e+01 8.399470134541309108e+01 1.059933912060730847e+02
1.170643965208812034e+02 1.096527062892965034e+02 8.416135034109058211e+01 1.243282625776857202e+02 1.051978386043300588e+02 1.048408713996376775e+02 1.048086047049959859e+02 9.404419523881030329e+01 1.097642863122175356e+02 8.197902661363120558e+01
1.168312565577001152e+02 1.087011781408817086e+02 9.790083094612839432e+01 8.576100210684587921e+01 9.008934831375484009e+01 1.134576561962605439e+02 9.876277986339330539e+01 8.396939136857659491e+01 1.103696254610505179e+02 1.201948329151025519e+02
1.185144625765441191e+02 9.190122312159692797e+01 1.036654476511954925e+02 9.030825072551058952e+01 1.062640716237139316e+02 1.016035341130425422e+02 1.142449675662971060e+02 8.747213674646467041e+01 1.094952984083544152e+02 1.177060217968301856e+02
1.165942802094615729e+02 9.998647361099662589e+01 1.100270033429767977e+02 9.270825657366194150e+01 9.930739321565606303e+01 1.099161857970255767e+02 1.116854570650859131e+02 9.605704372129380886e+01 1.050156096129881291e+02 8.106478564721932401e+01
1.094965878865630486e+02 1.123815124638362732e+02 9.000929554418068790e+01 1.031336568103651388e+02 9.885073157130798904e+01 9.640288998256743014e+01 1.202139781752989478e+02 9.560145847897013027e+01 8.921669835933656145e+01 1.109956903703784121e+02
1.046469729262521753e+02 9.342621826198288204e+01 1.101958899400481471e+02 1.075811275665449216e+02 8.306619757407121085e+01 9.304150022331640457e+01 9.399761521975314338e+01 9.277049401011019825e+01 1.051449090748161836e+02 1.118916719342341111e+02
9.971173015977653620e+01 9.567775705716199752e+01 1.116986622367858217e+02 1.316099717836329148e+02 8.090070392679194811e+01 1.052386573604131002e+02 9.514032625135681087e+01 9.388248955387796002e+01 8.544390631183790674e+01 8.908497137101466024e+01
9.908672296318304973e+01 9.794497904211621631e+01 8.858197491349201869e+01 1.357527874627848519e+02 9.932386366095275321e+01 1.137232153212846413e+02 9.432498646602576287e+01 9.731893603402875215e+01 8.498302662174336319e+01 8.977683527396375496e+01
9.485643722117762877e+01 9.699297286488115333e+01 1.106518742855187156e+02 8.235744217926067279e+01 1.186907258627649355e+02 1.107800822285375233e+02 1.024640861437446802e+02 1.093568866831354569e+02 1.044414410401385283e+02 8.971551586060967054e+01
1.040127030082850297e+02 9.492196948151573110e+01 1.056613121628838172e+02 1.185850354129688355e+02 8.674957668003496281e+01 9.293814829803089594e+01 1.007166288883560412e+02 1.065472629783249801e+02 1.053625116124217982e+02 8.454454200546297216e+01
9.336151617308381390e+01 9.147242254945322770e+01 1.169783531059269990e+02 1.197784479303726499e+02 9.144374753386537691e+01 8.924132878830266691e+01 9.529664084406428515e+01 1.105187788271093581e+02 8.782758846355463334e+01 1.065139945123166569e+02
1.024628581828870608e+02 1.048411070988071430e+02 9.746432382598865729e+01 1.103561098608821567e+02 8.926248274309413944e+01 1.029098273607375944e+02 9.755063923457505837e+01 9.812922505074985224e+01 1.025157699808829079e+02 1.096206025528605181e+02
8.509085611760879431e+01 9.885764489124807142e+01 9.569131357272712535e+01 9.512987583970794958e+01 9.107681246043493672e+01 1.135774117900538869e+02 1.039425891385963467e+02 1.068468441352423213e+02 9.668983205985055918e+01 1.020422439770237304e+02
8.113703265053082703e+01 1.015413364657295006e+02 1.138977174226485261e+02 9.700919491880597434e+01 9.599125477070990087e+01 1.159613288089022376e+02 1.066034438894535583e+02 1.073045944712509936e+02 1.037539320561084395e+02 1.068810267015507520e+02
8.409551500683990355e+01 1.063334581303965081e+02 1.048589990389237698e+02 1.043220681438444473e+02 1.014311258007020768e+02 1.168494453702524254e+02 6.913636348725613345e+01 9.732618663999987518e+01 1.002945841534470048e+02 1.055520662331687163e+02
8.327421646048169634e+01 9.251996607726118782e+01 1.050025879076315078e+02 8.160823010879998662e+01 9.742116475895154792e+01 1.217112998529535730e+02 1.145582423159543595e+02 9.300763807155720997e+01 9.199684056108719687e+01 9.975623051025789323e+01
1.120717486518584423e+02 9.267468362333985965e+01 1.014336125466437579e+02 8.150454255764793743e+01 1.182647078472985243e+02 1.185281206622820065e+02 8.684765012745165791e+01 7.980602614005800888e+01 1.067112965834677425e+02 1.122275970709244746e+02
1.004729682155587085e+02 9.861122388574699471e+01 1.111617771849627729e+02 1.127997810825361569e+02 1.116982739612925712e+02 1.151142711402528533e+02 9.977706482463398174e+01 8.070623343414787598e+01 7.825565659241942740e+01 1.157469343304632758e+02
9.732426337262424454e+01 1.119735511608556209e+02 1.036723625288023101e+02 9.553698319568394481e+01 8.675263922388955962e+01 1.201820206049703756e+02 9.099705819985373978e+01 1.122370516249739012e+02 8.159143474747698122e+01 1.030354086402239062e+02
9.707040533341816513e+01 9.275625113215252782e+01 1.112135271495226476e+02 9.878881965600982085e+01 1.130621352032497953e+02 1.201406042540975960e+02 8.418777520840714601e+01 8.884600031085824412e+01 1.055618305495726190e+02 1.007237062355600727e+02
1.054145531544139374e+02 1.078596892208927613e+02 1.012300367813566027e+02 1.070250902682682437e+02 9.026071127335140432e+01 1.167958177592198012e+02 9.073018314823752917e+01 1.016631424364415750e+02 1.017553516628298098e+02 8.508385823327785147e+01
1.138950601756278473e+02 1.069478173735191291e+02 9.099034470997874280e+01 1.035019153383821617e+02 9.649395314234327259e+01 1.147209180091167866e+02 8.851062337437124938e+01 1.082372077654177929e+02 8.816542589932420526e+01 9.099735815070393130e+01
9.858251855934123853e+01 9.261759734582409465e+01 1.136883327210711627e+02 9.948696440748770442e+01 8.716490713747063523e+01 7.684547309983703656e+01 1.009340867716880723e+02 1.161924542315416460e+02 1.019913127142268507e+02 1.103028166711304436e+02
8.812185866833415560e+01 9.496190394541542901e+01 1.122364480895928693e+02 8.911321334430240881e+01 1.077549757330429685e+02 9.918428202855761810e+01 1.059962802388516678e+02 8.810607728560056273e+01 1.030347862485955375e+02 1.093226129296244551e+02
9.156652773474016271e+01 1.020446132334411260e+02 9.498356212233895235e+01 1.020524789425219154e+02 1.105674597898630367e+02 1.156809105394688402e+02 9.541735516525665162e+01 8.902707702189070460e+01 1.077097470039246332e+02 1.063427607407027153e+02
1.009379678182993985e+02 1.023653755278197508e+02 1.018273178357653421e+02 1.167744338399489976e+02 1.039443253689782836e+02 1.006683745655663245e+02 8.708126240629282222e+01 1.124533977206672262e+02 1.082014059995777160e+02 9.937599316855821030e+01
9.233782334761286847e+01 9.654222164540597362e+01 9.708880895513291875e+01 8.522662757859048099e+01 1.031753824859054873e+02 9.896611696676953329e+01 8.646005205359507784e+01 1.245513735499536949e+02 9.247421819095872308e+01 9.470597871056367012e+01
8.487618698331870348e+01 1.001103005664254653e+02 1.003802752447487734e+02 9.754632750618355885e+01 9.710788087506244892e+01 9.935615318792858375e+01 9.306776043552642363e+01 1.271056541263143060e+02 9.146295855659356278e+01 1.102058666437820875e+02
1.027227921867997082e+02 7.701513714309280090e+01 9.697385679874108178e+01 1.044848162104088232e+02 1.043586953246840778e+02 9.638443115692629704e+01 9.089925728927164528e+01 1.157737400329022819e+02 8.892433646278166748e+01 1.179335965456465232e+02
9.808153737245508808e+01 1.095746613942300201e+02 1.010331442436103231e+02 8.728974761250623260e+01 1.029423195051664806e+02 1.001665933967295672e+02 7.535883014906708866e+01 1.098954549945216570e+02 9.197296571592052317e+01 1.211360848718622663e+02
1.022139947747063928e+02 1.044032448992984143e+02 1.025657285087815751e+02 9.382061301798168529e+01 9.736120847997804617e+01 9.277692673876602214e+01 1.105414198627306632e+02 9.900875912211755292e+01 1.003826342429049987e+02 1.054195990415408772e+02
1.095572587644427358e+02 8.938182492354835063e+01 9.089383238387844699e+01 1.031630197262177688e+02 1.145394556485406667e+02 1.007289968637314104e+02 8.958304269613499571e+01 9.928895868504145028e+01 9.743623976660946084e+01 1.105404039650323824e+02
1.135915498513035971e+02 8.807789323304427853e+01 1.015246666995761871e+02 1.110608005350341472e+02 9.162856017023561606e+01 9.093460208951913160e+01 1.110257301951694728e+02 1.013875013024898806e+02 1.052373090412478405e+02 1.071679892885671279e+02
1.164969536937669972e+02 9.343366243471805888e+01 9.997486779139512691e+01 9.977774935465299677e+01 1.113540346953249127e+02 1.120882074577210687e+02 9.073657330494287976e+01 1.017307695848525100e+02 8.946246263125797782e+01 1.061210972355426634e+02
1.145198041710971921e+02 9.275801068295648122e+01 1.079335367869979905e+02 1.060101772292796056e+02 1.034211317908832513e+02 1.010974804295512115e+02 9.231634942564232915e+01 1.026111812677348496e+02 8.605040771298818925e+01 9.693129725701332688e+01
1.162038249437946007e+02 1.081991125595126988e+02 1.077053682836397570e+02 9.414964487593151432e+01 8.905181963581813420e+01 1.016308951542796848e+02 9.477359735706802724e+01 9.928333334122363851e+01 1.000735461506736073e+02 1.085491734842623970e+02
1.179107666313594365e+02 1.060915039994583822e+02 1.001811164164307115e+02 1.071452675142709836e+02 9.888275065091414717e+01 1.035485047653742328e+02 9.970792569626719626e+01 1.002053836623147305e+02 1.153212667743682402e+02 9.207459328509985141e+01
9.208862663540075744e+01 1.094280123902959190e+02 9.587064338404985619e+01 9.354089087143829317e+01 9.477006325886223692e+01 9.256434389362868842e+01 8.880625067221134827e+01 1.095648551548466969e+02 9.845096461303775470e+01 1.035154806861625048e+02
9.552600474534004604e+01 9.096402969681849981e+01 9.775865619012893148e+01 9.936629928671820267e+01 1.001966064511339738e+02 8.106695951718934623e+01 8.557535356152752115e+01 1.100350533511332003e+02 9.922529981422115952e+01 9.589141098774219074e+01
9.691128973437304239e+01 9.460982411971265549e+01 9.882378564114472397e+01 8.768958219192137449e+01 9.787483272099647991e+01 8.073717608030248982e+01 1.075748165455922845e+02 1.015076210845427624e+02 1.013013472097670871e+02 8.082413536460411763e+01
9.712176007809361522e+01 9.670264185484751351e+01 9.143947446253808664e+01 8.720224882132887956e+01 9.572179291384162525e+01 1.153475825858819377e+02 9.680333212614125671e+01 9.844611760373837228e+01 1.035144665745274040e+02 1.207377577766391425e+02
9.771644104965331223e+01 1.032616575872058604e+02 9.130270937567458134e+01 8.280587964359966691e+01 1.009105689105761456e+02 1.178680829620817860e+02 8.920767344460858794e+01 1.028873467978019818e+02 9.958666015750139877e+01 1.131159094449897111e+02
9.414717508414537406e+01 8.986406182426476619e+01 1.030549388328779941e+02 9.358561813798807805e+01 9.990786468798765441e+01 8.843819372729184636e+01 8.994099063972147690e+01 9.902581679793684089e+01 9.383582060577396078e+01 1.191895258395494466e+02
