word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	word.concentration.10	word.concentration.11	word.concentration.12	
9.875389883612353259e+00 9.789289813527831896e+00 8.978486234972281821e+00 6.556206726883701208e+00 9.650357804416580976e+00 9.942447467975659592e+00 9.395125267433614979e+00 9.931957384153017543e+00 9.427635576690176933e+00 9.870308898340931947e+00 9.797263360363906770e+00 6.797384927702816881e+00
9.954195281456403421e+00 9.859921129105488902e+00 9.292355011107042984e+00 9.966638941622864678e+00 9.908913860358445902e+00 9.889308161372488470e+00 9.553979866211809835e+00 9.477903838337615738e+00 9.512990518039716292e+00 8.579502991717431470e+00 9.196708317558998758e+00 9.025369854587507845e+00
9.951474334909468311e+00 9.731269861183498904e+00 9.860689036079330450e+00 9.599040138853254689e+00 9.832012902788640929e+00 9.974403981502028671e+00 9.058418378982480590e+00 9.579756157192511168e+00 9.351299277949735256e+00 9.544160227922317219e+00 9.331906308417600826e+00 9.006940899295507563e+00
9.946462546252096359e+00 9.944966438688783938e+00 9.874242690219347196e+00 9.799580780659553625e+00 9.900293529817798088e+00 9.726526534119518175e+00 9.930303625127963940e+00 9.750817195881461785e+00 9.469044067656177788e+00 9.885167666897492822e+00 9.150451436903564328e+00 9.352161275958417619e+00
9.935736347484139586e+00 9.976517690273094985e+00 9.852642155648668520e+00 6.483607138872243603e+00 9.920534200307933759e+00 9.936678599558906200e+00 9.623351735692098785e+00 9.922726293715637524e+00 9.362538703709617494e+00 9.997414263878447116e+00 9.034797599460846484e+00 8.514408457635600058e+00
9.961200975777401823e+00 9.926420807637700960e+00 9.984221970781918643e+00 9.279532590067175235e+00 9.844954881560520121e+00 9.982862728392275287e+00 9.935500331627912018e+00 9.748610286052890928e+00 9.328139843167358336e+00 9.917837768689647504e+00 8.967007719451187242e+00 8.414938720818108564e+00
9.941998128758118725e+00 9.812838575346498615e+00 9.978513029816163282e+00 8.703394171341972907e+00 9.825550382216128753e+00 9.973246261700644766e+00 9.854868595597743308e+00 9.877388689873393801e+00 9.339834066771004473e+00 9.739020890622203552e+00 9.020598514602575335e+00 9.933629626868039963e+00
9.989515952486851091e+00 9.833757942154360165e+00 9.936650299389286900e+00 8.855398115804424819e+00 9.873923205030679995e+00 9.991624839419513293e+00 8.143333071328724415e+00 9.891268484985562992e+00 8.709503265482581469e+00 9.727764588486669695e+00 9.306939339266518729e+00 9.699382336991329012e+00
9.952435164537778434e+00 9.976586525189768295e+00 8.936136837806989419e+00 9.768809461210203438e+00 9.877350898242813315e+00 9.794414139115549034e+00 6.952721935798996888e+00 9.913216779811280688e+00 7.488665933899174121e+00 9.375667139361077318e+00 9.286794833270560545e+00 9.433000460724828784e+00
9.847761938839939333e+00 9.911599315800625476e+00 9.279101101150278197e+00 9.998902945298366873e+00 9.914466541882980266e+00 9.610850920763729377e+00 7.767324982172960190e+00 9.943810210763276203e+00 9.795621813069992356e+00 9.057264774333454227e+00 9.365120818256754021e+00 9.959011313387890141e+00
9.994806993414746543e+00 9.799815631704490215e+00 9.559777705654681768e+00 8.446256918858498608e+00 9.881271178521926046e+00 9.910275413182768389e+00 6.112016540724674485e+00 9.932687656482903193e+00 9.769169103519899977e+00 9.181192440476813488e+00 9.677762258736347434e+00 8.556637144370190740e+00
9.938371259927597734e+00 9.866934157048856235e+00 9.480810714556387353e+00 6.824913838675782607e+00 9.832090330600230743e+00 9.978232212068187224e+00 7.392661859862249329e+00 9.764532469702754014e+00 9.849798330241997135e+00 9.943431421006051707e+00 9.899445145229275766e+00 6.960079684577498149e+00
9.929880214089410018e+00 9.937988651898463033e+00 9.649714575643884018e+00 8.966565297832719494e+00 9.697105650430314583e+00 9.975256580528593986e+00 6.417045435208205362e+00 9.456186568195560582e+00 9.120066671289533744e+00 9.025970215950870568e+00 9.927402303173856524e+00 9.228779523872987056e+00
9.837774183340927792e+00 9.990738140167639614e+00 9.653149809357891797e+00 9.049397892353432837e+00 9.850751136133361285e+00 9.951417378308914152e+00 6.698750019713838988e+00 9.985864323350758909e+00 9.851096104109815954e+00 8.218252705506406741e+00 9.817866097689821103e+00 9.062440308893334517e+00
9.838531598658159183e+00 9.993387407961378699e+00 9.692139125379609865e+00 8.942705837345352293e+00 9.906543417795031559e+00 9.861438969739026561e+00 7.349931007580321918e+00 9.886627318351887794e+00 9.298011104542759142e+00 9.598935517949001905e+00 9.744584857821850576e+00 9.987234201230434039e+00
9.898795449744421049e+00 9.997974562091282991e+00 9.638277402162072960e+00 8.881914069342291995e+00 9.801484014525446042e+00 9.707598178475352668e+00 7.629792276321252231e+00 9.913279137075848624e+00 9.958164601735520094e+00 9.689564679001998471e+00 9.728400756627548773e+00 9.179351546245513305e+00
9.973765466382470635e+00 9.727597824386499781e+00 9.784732992451534273e+00 9.254565053923339946e+00 9.988626936245761812e+00 9.632942777339167151e+00 8.157820810242288445e+00 9.937655292563858822e+00 9.470800253910905298e+00 9.646808970527441573e+00 9.657476131404289177e+00 9.957270645883749438e+00
9.983270214583686908e+00 9.665595437661661293e+00 9.390942676779589604e+00 9.162698859553904285e+00 9.809665530339406914e+00 9.748009323483302069e+00 8.480599715410729544e+00 9.976783443767264004e+00 9.729202298778313107e+00 9.106576824416510618e+00 9.535412416375582012e+00 7.958152175929289029e+00
9.905568334132413000e+00 9.968959641296086360e+00 9.907414926930124821e+00 8.898493302829665552e+00 9.799602379100907257e+00 9.775026164543934470e+00 8.562938025302939238e+00 9.531120094075298255e+00 9.308718280687074298e+00 7.072693850343697797e+00 9.469258304266418236e+00 6.029755550818606480e+00
9.849735957810475284e+00 9.860418967866916518e+00 9.750975997692227892e+00 9.053151684302285673e+00 9.794107762724982180e+00 9.960171187296040785e+00 9.142588492160427904e+00 9.799079586734960046e+00 8.857251565670221538e+00 6.207805039967662530e+00 9.388924701763018632e+00 5.889868226133764040e+00
9.965463286711411683e+00 9.252536835303695639e+00 9.798341696327016237e+00 9.759032199901735538e+00 9.828552445640902135e+00 9.937761036042481066e+00 9.233767625714552452e+00 9.947203511472745063e+00 8.763155073878213130e+00 8.194135202529018613e+00 9.861896068173498620e+00 7.801237734702442417e+00
9.924593397391108240e+00 8.968117950444835174e+00 9.930328531260919078e+00 9.945756472967284267e+00 9.831166416010272968e+00 9.992244636332378249e+00 6.101342376178260807e+00 9.152421634154643826e+00 8.498385690372741053e+00 8.617860750419954030e+00 9.866164596510110130e+00 8.057021608691298908e+00
9.921649326058231466e+00 9.439900316752117604e+00 9.962845588922908391e+00 9.378360001710783322e+00 9.841245722604933022e+00 9.991299674882446524e+00 7.954627616117462274e+00 8.994735096604083324e+00 9.639506694803674947e+00 7.946184035802587253e+00 9.651850979749488246e+00 8.024146620659790230e+00
9.998450833934802162e+00 9.666503008505298311e+00 9.984111255857612832e+00 9.732686390369297058e+00 9.677367515742192339e+00 9.753031598076463027e+00 8.083926181412962819e+00 9.832396466491907461e+00 9.608017308304335202e+00 8.066019574483773269e+00 9.476736083886452278e+00 6.521230780402467175e+00
9.989132363412331017e+00 9.639824475395654346e+00 9.979251741054241620e+00 9.795114096895449762e+00 9.776983729758295993e+00 9.986567870107704081e+00 7.487527056540107750e+00 9.744257366095954609e+00 9.879672380249827413e+00 9.845941314408342748e+00 9.959262685051847086e+00 7.787393282834747410e+00
9.995136694138023969e+00 9.724367312173523459e+00 9.247176279023570089e+00 9.215879590552088274e+00 9.907368622158497118e+00 9.990923559599933057e+00 9.386470637952765372e+00 9.806674998213669170e+00 9.918633654250504250e+00 8.679325389892218467e+00 9.998446938846290877e+00 8.618783868932718306e+00
9.831869548414278626e+00 9.723723669758108201e+00 8.985305071713058922e+00 8.656767420317803996e+00 9.778344734014378759e+00 9.944751925379257784e+00 9.188780724171635939e+00 9.871885123341174406e+00 9.369285135913008489e+00 9.401688821625207026e+00 9.874992529176340739e+00 8.917633036178260753e+00
9.755514637128921862e+00 9.649187143544814660e+00 9.709481557903782090e+00 8.322085799600614564e+00 9.791751946032153597e+00 9.706097828904631797e+00 7.817984464000927503e+00 9.811881053170491640e+00 9.234672402390838641e+00 7.642452715911267624e+00 9.982413408967634183e+00 6.874470317691706356e+00
9.869621446744643478e+00 9.626624456788597683e+00 9.623821316020858774e+00 9.764371543481892957e+00 9.899489162871210723e+00 9.913043482624647851e+00 7.904865555980666869e+00 9.323626288053540989e+00 9.545279725068532173e+00 8.415958073141887041e+00 9.960437516778394951e+00 9.964780900390973528e+00
9.951146576680759637e+00 9.586182076227668603e+00 9.989405441048901935e+00 9.767179530332347426e+00 9.940026572286594586e+00 9.957992323557800063e+00 9.202411282560129635e+00 9.920614651756109126e+00 9.553444145055280501e+00 8.549953501784560927e+00 9.985471606458744986e+00 7.635586899158605334e+00
9.886426310614604418e+00 9.818873481287081262e+00 9.163293283762136809e+00 8.408635670431307219e+00 9.933599996149492739e+00 9.967695672092391490e+00 8.890142808538469055e+00 9.966379594624253713e+00 9.473414923924073250e+00 9.158566623698106923e+00 9.937513533703372204e+00 8.677085552980090100e+00
9.983891828162237303e+00 9.797764355934944547e+00 9.795324154646541714e+00 6.883437366583309291e+00 9.971566188213033755e+00 9.990732630973971240e+00 9.565268021947446186e+00 9.914149449019786786e+00 9.642644255397057051e+00 8.885140427315171507e+00 9.616318186767482956e+00 9.082946289314524080e+00
9.995818565861174676e+00 9.806951348616903985e+00 9.370584063661675955e+00 8.011991821157469218e+00 9.893055056013663418e+00 9.936406958702624692e+00 9.896480505753242340e+00 9.774401334177793998e+00 9.536575520257160932e+00 9.791797088125145265e+00 9.563775719458371682e+00 9.894423396837908058e+00
9.999033585836299309e+00 9.851426130028523076e+00 9.146422773351703839e+00 8.093405211219923956e+00 9.983942819792993362e+00 9.986054017286660311e+00 6.608513763662088536e+00 9.766841300252277591e+00 8.770847365141044349e+00 8.687669951928922885e+00 9.540079169114104474e+00 9.521603142629473382e+00
9.963225213045838302e+00 9.678283847100976445e+00 9.829707758883564850e+00 7.905787875659097352e+00 9.999564496297534077e+00 9.989381999248150734e+00 9.376909212440169838e+00 9.883458244530329395e+00 8.758047789317799925e+00 9.753696635493714240e+00 9.732749852021964188e+00 9.625847160929598800e+00
9.986521755132745426e+00 9.866680500709387402e+00 9.820965768478457036e+00 9.159009091634480626e+00 9.644303522441656895e+00 9.989213211935647152e+00 9.543011945658198769e+00 9.464106522237592856e+00 9.370509210794828903e+00 9.831602239781945585e+00 9.713062653384723077e+00 9.367813903965851452e+00
9.785441824420633594e+00 9.844994036712765961e+00 9.440387812782757848e+00 9.382675793590436797e+00 9.594020007974412678e+00 9.546544546765893813e+00 8.613477938132529488e+00 9.957478199042688161e+00 9.093671636206742903e+00 9.984356956043392017e+00 9.919797217660976330e+00 8.710105414803392065e+00
9.770965239522734436e+00 9.916154122027039719e+00 9.047574295309368964e+00 9.633167457439654413e+00 9.760530380643695381e+00 9.379981152670321620e+00 8.705434297651024167e+00 9.479997680986910424e+00 9.067428807793424639e+00 9.256212117435339337e+00 9.824079952827238671e+00 6.634450758633406942e+00
9.833508711090509280e+00 9.950776070353734681e+00 9.276381836459588470e+00 8.678340871869826501e+00 9.622203552882655941e+00 9.881913970555924465e+00 8.039809466683985661e+00 9.838575109490715676e+00 8.936777842714786146e+00 7.564184228380157471e+00 9.922353287504272146e+00 5.663023628590290848e+00
9.988006467980291347e+00 9.954135695066229417e+00 9.439987429851349532e+00 9.795328615101336567e+00 9.592340215613301524e+00 9.940194344270782523e+00 9.516919096280282986e+00 9.821873191185474639e+00 9.485713557038865318e+00 9.626921943838903317e+00 9.977075435533544479e+00 8.770982676378650922e+00
9.924838626634604921e+00 9.967070037028642915e+00 9.956261819441650118e+00 9.873591219916111328e+00 9.696852657051261204e+00 9.939498042121428512e+00 8.639489493822464894e+00 9.840552123157163322e+00 9.982220760007558980e+00 9.266115138506343385e+00 9.552525249641517391e+00 9.506382941480783444e+00
9.902902245376317580e+00 9.990480509129625375e+00 9.367564735779570384e+00 9.794464159253822189e+00 9.803263447660636842e+00 9.950019652625366362e+00 9.655104339151398207e+00 9.872149511498106378e+00 9.992682974547285824e+00 7.834343746825508603e+00 9.702968963229707811e+00 9.701949277782318859e+00
9.983564653507370323e+00 9.714221186495574756e+00 9.628174371348245941e+00 8.734180027130104662e+00 9.671205848811103678e+00 9.922375764241703422e+00 9.986538216001578760e+00 9.808103192925155867e+00 9.790258548391820526e+00 8.081927719097718565e+00 9.748317868116416207e+00 8.247536619560838389e+00
9.995458175439431159e+00 9.986278748260218663e+00 9.584342057645606872e+00 7.725141145642094642e+00 9.971845513243771109e+00 9.932640284173430700e+00 8.781404464045708735e+00 9.707737697855140624e+00 9.934444621380571050e+00 8.087934110888623351e+00 9.312880454274210962e+00 7.625035221709666189e+00
9.927542874605409295e+00 9.991373436868538960e+00 9.657872874601238777e+00 6.767271964524256944e+00 9.874964436955703917e+00 9.822105520085345987e+00 9.082564092173747383e+00 9.772615314166174016e+00 9.404332452308251433e+00 9.005772051796817834e+00 9.383117836416005275e+00 8.683546384150144348e+00
9.869249724598892826e+00 9.972001234882453602e+00 9.786117905875434175e+00 8.833569098622128024e+00 9.877525316418356738e+00 9.764894549326271544e+00 9.845348138371882385e+00 9.533648382669390742e+00 9.031942639083293756e+00 7.436770951961274356e+00 9.457650001343534285e+00 9.094924320204130552e+00
9.916570192784622151e+00 9.997089805717504163e+00 9.805216284091706314e+00 7.787257787359437522e+00 9.731662439675826448e+00 9.870315585737138520e+00 9.239636204244156659e+00 8.944010330708449530e+00 9.060111458085341241e+00 9.274137976409239315e+00 9.510261693594285859e+00 9.642507730656793896e+00
9.926625249820451913e+00 9.990034223316126116e+00 9.687703714142347877e+00 7.237549684486505264e+00 9.817442780098803112e+00 9.759475640757662163e+00 9.864168539904872191e+00 9.402772219905383366e+00 9.594861500961727074e+00 9.737334631424625186e+00 9.736649788151272134e+00 8.974553710813241381e+00
9.951837633184290155e+00 9.913783640424155053e+00 9.629404933696767088e+00 7.324833201886812972e+00 9.556665248089579734e+00 9.807276390190502013e+00 9.591936948306791777e+00 9.478867742102119465e+00 8.689561969908510264e+00 8.989232612730324590e+00 9.528098238780192020e+00 9.327746505147988643e+00
9.952149071404557290e+00 9.924665723432806175e+00 9.841893299671669482e+00 6.713977012636457964e+00 9.459362116794190811e+00 9.959838185628933971e+00 6.853057655981142027e+00 9.627218271598007249e+00 9.643708689657820798e+00 9.511541311081582961e+00 9.274549503015304452e+00 9.266714554212123645e+00
9.715249793353514463e+00 9.871916771107853705e+00 9.955629671488637200e+00 8.660765199523032365e+00 9.175462523663339809e+00 9.736270990266005398e+00 5.813805384149793198e+00 9.188087882323079825e+00 9.964624640505595821e+00 9.160212464172589719e+00 9.766190258419916503e+00 8.445819437993611345e+00
9.863701316487411219e+00 9.773713881509150880e+00 9.816098683905494227e+00 9.865582179495687498e+00 9.541909030110447887e+00 9.654770261202648030e+00 5.780306527198329825e+00 9.858536589534672601e+00 9.780658602142514368e+00 9.983584092673888577e+00 9.454638934926887117e+00 8.925352411828647803e+00
9.740054287640623087e+00 9.743210483045020354e+00 9.866127157665937730e+00 9.939250547562608062e+00 9.959387799689450205e+00 9.672100198117608016e+00 7.295738553703413842e+00 9.583165850714122413e+00 9.992351177299696019e+00 9.969392096258211211e+00 9.662408672023197198e+00 9.058114142105660349e+00
9.904108265104106579e+00 9.856779337171342803e+00 9.657765181150939071e+00 9.999138015290389703e+00 9.950125932836048293e+00 9.745449244272560207e+00 8.819972592069767359e+00 9.328179643449633573e+00 9.868629210989555034e+00 7.899545742720468056e+00 9.675743106495028556e+00 8.061351384721191948e+00
9.909616321135159112e+00 9.845282165339289904e+00 9.552000499405718159e+00 9.802316431263188079e+00 9.900505905741646018e+00 9.831406928865639827e+00 9.583693522210074534e+00 8.880646582549013957e+00 9.518084434623162338e+00 9.678258328034129221e+00 9.723457724482395648e+00 8.926959402252204967e+00
9.972024081666578610e+00 9.846780134503614335e+00 9.385549948631920714e+00 9.237617410056872203e+00 9.894917576973512041e+00 9.888437559161014079e+00 9.382645142039066855e+00 8.956530711651510046e+00 9.369288153321832624e+00 8.273691239564858080e+00 9.616226682319968688e+00 9.821605729093709769e+00
9.668243719070300557e+00 9.825881832187892684e+00 9.032192650109459819e+00 9.667075463737248242e+00 9.852755088538062367e+00 9.963892590772879032e+00 9.411163410432449083e+00 9.236961455006253985e+00 9.973910529241395651e+00 7.433399446842942737e+00 9.985396241964012987e+00 5.090196228978530080e+00
9.691234661064916267e+00 9.951630070824545982e+00 9.572348686157338804e+00 9.619511471231314559e+00 9.915371886526264333e+00 9.974038318560911165e+00 8.582759448482356390e+00 9.352145133367491425e+00 9.613825511313809358e+00 8.302343635303181202e+00 9.959824642751323509e+00 8.247951894128229711e+00
9.924875573969657694e+00 9.874606547231662645e+00 9.974871803795993586e+00 8.442272534115469185e+00 9.990547030166773368e+00 9.970210595777782459e+00 8.334621567765385208e+00 9.710969400188586675e+00 9.610118845373058605e+00 8.893896306667173235e+00 9.764184577656433106e+00 8.436267376638520332e+00
9.930239676614705857e+00 9.914453033589509801e+00 9.980826579876751481e+00 8.319397628195920547e+00 9.990686380659873578e+00 9.786760458289961662e+00 8.493032476338125747e+00 9.999001983505198865e+00 9.460441151415402317e+00 8.062207594214669371e+00 9.619111792885709278e+00 8.431095044824731488e+00
9.900222514724854150e+00 9.833317833095774674e+00 9.923909935524779513e+00 8.329137452630471117e+00 9.986132879994597644e+00 9.564273571547712294e+00 8.142782592428751798e+00 9.990141308725752012e+00 9.378510545250790642e+00 9.755645843955907281e+00 9.463573346733930691e+00 8.299161259251123468e+00
9.834870752282560247e+00 9.914480750526591279e+00 9.954354629828097600e+00 8.778988300200410322e+00 9.775253721639227678e+00 9.889427707476698970e+00 7.130140803823187490e+00 9.800970785201780444e+00 9.506885253350793263e+00 9.418424243590017397e+00 9.947830666023401491e+00 7.899788583144871090e+00
9.877348942511902763e+00 9.890508259559616988e+00 9.728236172877789301e+00 8.929253258926992842e+00 9.716188922166551833e+00 9.613849249464911040e+00 8.972812072975754560e+00 9.781198778531601690e+00 9.531612964537623967e+00 7.014719274867058374e+00 9.882852255019500376e+00 9.734200003156917802e+00
9.978712540878181159e+00 9.947766974402547646e+00 9.779643180841389949e+00 9.952994909148126013e+00 9.759547885011954804e+00 9.909431776691349114e+00 9.266715505083659821e+00 9.346199018237006939e+00 9.806479699247429238e+00 8.360618696371298952e+00 9.478111300045886978e+00 9.160688427417566615e+00
9.908860043516728666e+00 9.890570798517227757e+00 9.761959763056383466e+00 9.672665411574612904e+00 9.706495069909294671e+00 9.977173396382353232e+00 8.331202336068917802e+00 9.188092442828963868e+00 9.955068656436624863e+00 8.938656319546952389e+00 9.481983474389158673e+00 8.762402481137879562e+00
9.986241388725112245e+00 9.455994320372129280e+00 9.987544571147390471e+00 7.940144038738370824e+00 9.979812262368893627e+00 9.916149369610508302e+00 9.881907265215799541e+00 9.806057790868701218e+00 9.778870365315755819e+00 9.661081911956470591e+00 9.285491362280394512e+00 7.041021647174748210e+00
9.958291936844080539e+00 9.519274554705869917e+00 9.827711904111971819e+00 9.100089159390117644e+00 9.672922043763918509e+00 9.906999464034806024e+00 8.565271550928295952e+00 9.794716964492657496e+00 9.209035794990073853e+00 9.653160591561627868e+00 9.630884877735926608e+00 9.999062909896466067e+00
9.982454443623865359e+00 9.474537632171539769e+00 9.710978425322855045e+00 9.171110030496743448e+00 9.461574793776257764e+00 9.807335843287908972e+00 9.736229383260031511e+00 9.873170445477059687e+00 9.233255685203898722e+00 8.850094665492452606e+00 9.857362310083628287e+00 9.917566721389849960e+00
9.962638074302830660e+00 9.447788827622837005e+00 9.900805699026550499e+00 9.954882579777308393e+00 9.720230349287776406e+00 9.956990189739151731e+00 9.897371952285181962e+00 9.790983124539053506e+00 8.822695433850388014e+00 9.341536525700121274e+00 9.956033166085624941e+00 8.922319589116623817e+00
9.967760985779630545e+00 9.429755402080468585e+00 9.896784036763037307e+00 8.503654766595721171e+00 9.204356310884712400e+00 9.957603277227146776e+00 8.969343922833086680e+00 9.588281073947930722e+00 9.527688326782801198e+00 9.872758224951212469e+00 9.905885925815400839e+00 8.997643808961896639e+00
9.978882474678661296e+00 9.964683751002961998e+00 9.868163312613550175e+00 9.056317028870395802e+00 9.125213012244305588e+00 9.891432363035271180e+00 9.717570794166984882e+00 9.878107931123524921e+00 9.841570209134202329e+00 8.655393889174790800e+00 9.317665123647056902e+00 8.532595955299502322e+00
9.980895969420304326e+00 9.923585529737730226e+00 9.807313427029473729e+00 9.041021897087324177e+00 9.655185397904368472e+00 9.700448758968731156e+00 9.291983628449964172e+00 9.922821551535665918e+00 9.645702448899143633e+00 9.500761425267128857e+00 8.904462466239817076e+00 7.446868838261113233e+00
9.966826750078741526e+00 9.966948753313761955e+00 9.983118720520222311e+00 9.836855425022758226e+00 9.925411150931596538e+00 9.903893651342944082e+00 9.334377074247168338e+00 9.928469940064569954e+00 9.745548746712254129e+00 9.525460508219989464e+00 9.121546915783513398e+00 7.213647233308041251e+00
9.979052511576425033e+00 9.886940632379131344e+00 9.986243351851650019e+00 9.661876562011574521e+00 9.697171623973998678e+00 9.707206013085258434e+00 8.076273790900360794e+00 9.945882380872681949e+00 9.862450271905217392e+00 7.797185946077448193e+00 9.444928168331076179e+00 9.984789734565069352e+00
9.959126143754856386e+00 9.976397372073362746e+00 9.958417071635928153e+00 8.274620478423663883e+00 9.645008623993330588e+00 9.822770904266322489e+00 8.819311979401907919e+00 9.590075110121077273e+00 9.740275759233760766e+00 8.955576638199085338e+00 9.166604280627327128e+00 8.494480410094158884e+00
9.938277724191237894e+00 9.948583735201353306e+00 9.979248403387064315e+00 8.706244506744663880e+00 9.591101434935289660e+00 9.692776460834640062e+00 9.568140843321994993e+00 9.625490088035688174e+00 8.409652539030945562e+00 7.563293073176432735e+00 9.358532993469488304e+00 8.125408475600945479e+00
9.940228297939404101e+00 9.944555397164805299e+00 9.949550163840493511e+00 9.236207541547459599e+00 9.892017224269467945e+00 9.865734295856571023e+00 7.347282811861733265e+00 9.463298604094170230e+00 8.688115851917245891e+00 9.045517070148978434e+00 8.796466805224481433e+00 6.991047107928638482e+00
9.885451272803564393e+00 9.967872308936644998e+00 9.998508954174880614e+00 9.389103736305061787e+00 9.883422425564294400e+00 9.976718116931978741e+00 6.371922812968087158e+00 9.923374012130894428e+00 9.261694236454893314e+00 8.802139843973725064e+00 9.416397581741239975e+00 8.882117714524685681e+00
9.921041872264279249e+00 9.840188312647327962e+00 9.922576797458566134e+00 9.895739608327435377e+00 9.894977040213415620e+00 9.725592969946372790e+00 7.017799238573458886e+00 9.666380029185253520e+00 9.308418591268898368e+00 8.807405902979997592e+00 9.692164477216447693e+00 9.385617705009856593e+00
9.867576885033439993e+00 9.740255965543765271e+00 9.879047223153895274e+00 8.363072826261262804e+00 9.971814940152285089e+00 9.999316219464970956e+00 7.312187854321233971e+00 9.312101394299768131e+00 9.487925912946053586e+00 9.310666429881672812e+00 9.360120020140174191e+00 9.982560024478949856e+00
9.918020085605027347e+00 9.821300065087287479e+00 9.193563512228013934e+00 8.296418896412873778e+00 9.929102448747809007e+00 9.917587475780177186e+00 8.961937327150490518e+00 9.997463408474470015e+00 9.806476977932597094e+00 9.468011507859293019e+00 9.706188039278510260e+00 9.688623767312622093e+00
9.999938068716136996e+00 9.831516725232967602e+00 9.722320341679656863e+00 7.983139921888252388e+00 9.899809660354634389e+00 9.942947823100974247e+00 9.579474994691704381e+00 9.860282644127986273e+00 9.788365252696751284e+00 9.574916183571787087e+00 9.699226154483479689e+00 9.783768744251819527e+00
9.994750962985250453e+00 9.814447989884005352e+00 9.837340654488368585e+00 6.616410977316764530e+00 9.361377969350586525e+00 9.980402654741913793e+00 7.559676995153475687e+00 9.797934886106832053e+00 9.963757335901537004e+00 9.781697098390900180e+00 9.391016393308367682e+00 9.904237906319092843e+00
9.921777859682736178e+00 9.993366801430335400e+00 9.497900308569766636e+00 9.652387378474157842e+00 9.940502183772728984e+00 9.970985579665942566e+00 7.711286123360014955e+00 9.953653356741599012e+00 9.704498670156787909e+00 9.814109059681207725e+00 7.685115946191334757e+00 8.420653896897857038e+00
9.754549506025611549e+00 9.933900396038463754e+00 9.951679897838662470e+00 9.560957353202859110e+00 9.980365083753273581e+00 9.945373694169489909e+00 8.642048379069386499e+00 9.516805529800729246e+00 9.515054396704222484e+00 9.823517234261235131e+00 7.829981463250187623e+00 7.370711316495476950e+00
9.929890852192819750e+00 9.987184369243445659e+00 9.879927190291091676e+00 9.151972420276694109e+00 9.968211436155282712e+00 9.923701445655266795e+00 6.458292305319076831e+00 9.775828642530610679e+00 9.521008564823361553e+00 9.475148642039398439e+00 9.508237974852926655e+00 8.059451922522120171e+00
9.970905890781640579e+00 9.991760552931458150e+00 9.875035384173035169e+00 9.106919433263026775e+00 9.961152994012968165e+00 9.936247839941092508e+00 8.505426775549363327e+00 9.798888998293767472e+00 9.576759659058486918e+00 9.427421475281224872e+00 9.362275053895885435e+00 7.909974916457684024e+00
9.931798699649569073e+00 9.870735663288254358e+00 9.724263571091784186e+00 9.654503531667586458e+00 9.956343316419786760e+00 9.771702515138178669e+00 8.165693114555207188e+00 9.815516091780406072e+00 9.877974150738792147e+00 9.271040152027726577e+00 9.435308924214945492e+00 7.759363888145581534e+00
9.900841503921183673e+00 9.883171980655493627e+00 9.854955651166164898e+00 9.652345628384892962e+00 9.859896978417516777e+00 9.774021063588604008e+00 9.935311587487857921e+00 9.525578209795114049e+00 9.513438910439797169e+00 9.557844904060218028e+00 9.619927454925708332e+00 7.652789599109152796e+00
9.809318417742472818e+00 9.708278918888019859e+00 9.483691049374153081e+00 9.095946477910402450e+00 9.745420195257677776e+00 9.875574995508189957e+00 9.759114015098882433e+00 9.409096847156698473e+00 9.864651868767380094e+00 9.198624614402827859e+00 9.791905764021613834e+00 9.709161033312533107e+00
9.920932623012292950e+00 9.653487014940409949e+00 9.527872715589214891e+00 9.621619448652250384e+00 9.784255481545232058e+00 9.928065899832333230e+00 9.791247449832606975e+00 9.955905106791007597e+00 9.869640322276742594e+00 8.501857695443574059e+00 9.436123371345939148e+00 9.096236303292622338e+00
9.971421257782209224e+00 9.978507467839877521e+00 9.335570126699845872e+00 9.367354208998019516e+00 9.802334894566945067e+00 9.975280657101734505e+00 9.395867490621798268e+00 9.896393294189495649e+00 9.972783647628133963e+00 9.370526666170269081e+00 9.358986449949748376e+00 9.859908015407752302e+00
9.957333763313716446e+00 9.801143354125930074e+00 9.212582872997622019e+00 9.816917772102062401e+00 9.772190246269156333e+00 9.956896348758414561e+00 9.068481559744174803e+00 9.838741549642557871e+00 9.564078124905398326e+00 8.623154490142688644e+00 9.237075045075112456e+00 9.403148432447952842e+00
9.897804270579117158e+00 9.791583424340400299e+00 8.667787827536205469e+00 9.349871258899655757e+00 9.818595291867504571e+00 9.914823573729151462e+00 8.784524931676171988e+00 9.960721109365978876e+00 9.621228446426307812e+00 8.874609007470045441e+00 9.821743249698069889e+00 9.964358055655134550e+00
9.926734007766585322e+00 9.878301278596067547e+00 7.847657258111828682e+00 9.962460718038361307e+00 9.833160303051005968e+00 9.899785962340667211e+00 9.748437172498197967e+00 9.927615075796222044e+00 9.184358982789916581e+00 7.715187757300840055e+00 9.529972718616454230e+00 9.435001406956644132e+00
9.770323981601960028e+00 9.855924142535659627e+00 8.623090714954944502e+00 9.883588074215685637e+00 9.988939843353568548e+00 9.875106995430822820e+00 9.802614144509192329e+00 9.977651399803255217e+00 9.387401581648994409e+00 8.771243826889097761e+00 9.558139163326432097e+00 9.330079725412318226e+00
