time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	time.decay.10	time.decay.11	time.decay.12	
9.470842099291111538e+01 1.046923169936284523e+02 8.944541147510200574e+01 8.775089878293280776e+01 1.057987105656070241e+02 1.048865892633366883e+02 1.040859606180495405e+02 9.813206370168136061e+01 9.115137760391348820e+01 8.963750060274108478e+01 9.176949549831471131e+01 9.217675952411335061e+01
9.342573751468978571e+01 9.567295706155647395e+01 1.055985277090600789e+02 9.599086297162942572e+01 1.006330986003029722e+02 1.045565731029355305e+02 1.064629463952454955e+02 1.083890245409419038e+02 1.049107594616416890e+02 9.052648545242598743e+01 9.826146794223379288e+01 9.229223255482931165e+01
1.023143783677481338e+02 9.755790747183822020e+01 1.109379175938657198e+02 8.318032271655150112e+01 1.099965432639938427e+02 9.951729544726882182e+01 1.028936411212579713e+02 8.969109515148554124e+01 1.107979052241781659e+02 1.175687780898586823e+02 1.076939614781408920e+02 9.607564369182790642e+01
1.177733532743261549e+02 9.968370208747046490e+01 9.971586508987043374e+01 1.002617519770933541e+02 9.298532041747489529e+01 9.820665484025545311e+01 8.860646839724387291e+01 9.282781050675470169e+01 1.109762308062390161e+02 1.035036232480943283e+02 1.077266172921688678e+02 1.081486152356728780e+02
9.031197876087941268e+01 1.025026111250418950e+02 1.091650518964624723e+02 1.104787192566517717e+02 1.035137389971811501e+02 8.944622460602872138e+01 8.400003607046282639e+01 9.090034403237251581e+01 8.192325258768367746e+01 8.647129696639399299e+01 8.147213919387183978e+01 9.519605538059110472e+01
9.747688461865072895e+01 9.818650394282616389e+01 1.083851947974872303e+02 8.687728385645553431e+01 1.101797030765318937e+02 8.668880207182337472e+01 8.424805653835291253e+01 1.001337814919647542e+02 8.207363367685344713e+01 1.148039389365022487e+02 8.790807657730286451e+01 9.247235319037601187e+01
1.127614692615380534e+02 9.939259897929019871e+01 9.221786413205933286e+01 1.002576318137887625e+02 9.446942970110788451e+01 8.521373861030686214e+01 8.243139346689180513e+01 1.008233048729857018e+02 9.903892493487961701e+01 9.719103901276962176e+01 8.513050858200510618e+01 9.850563711232911146e+01
1.083433442852768849e+02 1.080518068227822539e+02 9.713178230017840065e+01 1.036215680266810182e+02 9.531668758299795741e+01 8.158084473204483800e+01 9.442181132777193397e+01 9.990960966245175712e+01 1.007118201653098453e+02 9.748996847662940013e+01 8.361968804917515286e+01 1.075582545142156619e+02
1.110451308141414160e+02 9.011625225213498425e+01 1.130836182855450289e+02 1.005310352262090561e+02 1.115238161612652732e+02 9.366622273385979724e+01 8.978628447655216860e+01 9.312104546147729423e+01 9.385382665474560326e+01 9.825179179951763331e+01 1.134846088831332338e+02 1.033365563301108807e+02
1.120442182748803361e+02 1.109971674562706454e+02 1.076312305318876525e+02 1.002914162856218070e+02 9.573065515305590623e+01 9.413711779623662324e+01 9.942088465066240133e+01 9.121930887692781198e+01 9.091060406972121655e+01 9.577854042135518853e+01 1.084769148681627229e+02 9.755482074116845581e+01
1.144336547398414723e+02 9.345251366703561757e+01 1.113376089231599622e+02 1.036819154341348792e+02 1.094013913068774713e+02 9.746051333851127652e+01 1.074698490650345093e+02 1.074259341051329812e+02 9.906653299435572535e+01 9.266331157380730588e+01 9.924135961717357191e+01 1.252754529961357264e+02
8.543314982391714807e+01 1.015693276963400820e+02 7.773098624884730157e+01 1.020466503503229205e+02 8.793670835289320564e+01 9.527930436905863587e+01 9.638520941447301027e+01 8.640365630738980940e+01 1.033052045264635836e+02 9.498061827552174918e+01 1.086387289495615107e+02 1.213791807799195936e+02
1.191713951106040383e+02 1.002217114978578962e+02 9.327628889162780013e+01 1.050508787632533227e+02 9.805183138759839778e+01 1.003622627615501841e+02 1.227053089857677435e+02 1.045841532604771089e+02 9.416949362102161558e+01 9.021853297880237221e+01 1.050006718530042065e+02 9.302655992526766227e+01
7.950410838143822900e+01 9.439931973247193753e+01 9.357670143579164801e+01 1.050471061407852460e+02 1.004809151922690234e+02 8.801961868342478112e+01 1.147160662451325095e+02 1.033262281511049281e+02 9.786220438666337884e+01 9.631208585317318693e+01 1.131416804598418366e+02 9.458229947951143401e+01
9.768028742219784988e+01 9.343928555990859763e+01 1.040796412204825145e+02 8.801398823300165475e+01 1.137912954928616642e+02 1.030468529944458140e+02 8.335998877238631621e+01 1.055711463773075280e+02 8.572814186807123349e+01 1.020902326244941918e+02 9.181002786485660749e+01 1.121676243905023682e+02
1.210704342249057390e+02 9.701960240269855262e+01 1.083970593862442087e+02 8.290269944112846190e+01 8.803179123029939035e+01 8.349937637705913573e+01 8.769611722367929474e+01 9.842170845481551567e+01 9.425897848199821283e+01 1.070130393769907471e+02 9.246015049491842319e+01 1.099278306958408393e+02
7.890973128614649568e+01 1.069245647313154279e+02 8.947932225350737667e+01 1.100937548958228120e+02 9.913700265182080784e+01 8.465267727998030978e+01 8.795650680430702550e+01 1.143590042236759956e+02 9.246247970789531223e+01 1.127015799702099628e+02 1.083688258312169381e+02 9.957697204853494100e+01
1.026007318127336418e+02 1.008276794261104783e+02 1.022714491105093089e+02 8.682788683732553636e+01 9.657296683715082963e+01 1.015636194196609665e+02 1.072587115355416074e+02 9.544768174817517092e+01 1.033349346473431467e+02 1.010359861886469588e+02 1.154378022415903473e+02 9.781184750245452619e+01
1.024182655385965006e+02 1.110173511866235572e+02 1.046294416565614256e+02 8.196935988976143506e+01 1.033816539985736540e+02 1.053466854245662176e+02 9.519026682178854060e+01 1.051586191328833735e+02 9.547272220250741270e+01 1.115197605869803112e+02 1.115763089931611205e+02 1.184533090033276324e+02
8.869513347897645872e+01 1.040513913110519866e+02 1.031657565235921652e+02 1.391112790638385377e+02 1.104577466411424069e+02 1.128928575265207144e+02 8.337602495388455281e+01 1.009711971518819240e+02 9.471364495726776056e+01 8.474577626054811219e+01 9.192546788475068809e+01 9.482833918378932481e+01
7.957849978576054184e+01 9.616822881780070986e+01 9.449187479163175851e+01 1.271259985707801263e+02 1.152456285170094787e+02 1.123974199939805771e+02 7.715882687900531778e+01 1.156057864745403094e+02 1.078603340225291305e+02 9.040857573966097505e+01 1.019260935804339283e+02 9.574629918870542156e+01
1.123032403970149744e+02 8.411934389451388938e+01 8.115645533129395517e+01 1.376363685960083103e+02 1.096534934061489821e+02 1.037617577148159569e+02 8.023810234577587153e+01 1.135029197537605512e+02 1.044241589979971110e+02 1.046654418958083284e+02 9.185980342639166452e+01 1.149468290585753323e+02
8.824496291074163423e+01 9.092221870339407985e+01 9.550815516073465972e+01 1.197674520624536996e+02 9.531737078606485625e+01 1.073424257679742766e+02 9.279114239808137654e+01 9.026229833290958027e+01 9.724638964486898374e+01 1.011889604335696902e+02 9.715872389561576483e+01 1.117384137870574392e+02
9.358589640062382387e+01 9.081533297564971008e+01 9.518925582948297404e+01 1.191477686132111984e+02 9.239304924534455665e+01 1.026695717456186685e+02 1.183973962445352015e+02 1.000130941481912714e+02 9.567030533557549177e+01 9.310268850317220313e+01 1.057943737589726254e+02 8.734708874902852926e+01
1.195999806035050739e+02 1.084814900786902996e+02 1.133277438557158945e+02 9.418879968167728123e+01 9.563674627183991106e+01 1.095557842289895802e+02 1.081441309329989053e+02 1.114803610594588434e+02 8.787263707556114412e+01 1.015144350737693770e+02 1.049958538885842358e+02 9.322838849143349194e+01
1.038710595972216879e+02 7.560142033779163739e+01 1.172759443370965187e+02 1.002346055805309675e+02 1.074982577056393040e+02 1.090627265930679215e+02 9.746952050860488725e+01 1.051781948750014806e+02 9.846960102450078978e+01 1.048484509055177654e+02 9.538515493920944266e+01 9.162856317435574738e+01
1.005648157233844131e+02 8.447283620782258140e+01 9.044814924661984890e+01 9.895867079107348729e+01 1.078401685502716703e+02 9.546695205645579563e+01 1.136294174322323585e+02 1.083955572259099398e+02 1.127587635994769357e+02 9.836802338670455015e+01 9.552303593327718545e+01 9.474554379783040758e+01
1.050844882173783930e+02 9.317865226001059398e+01 8.594930972982676565e+01 1.011626493309716039e+02 8.650878520933173377e+01 9.218890945900544409e+01 1.029381254037176490e+02 8.929770574075861589e+01 1.058250684908703931e+02 1.030948178399304140e+02 1.070516292956700539e+02 1.013903499330170206e+02
9.763804261851784361e+01 8.675750031124034933e+01 1.059820624232520743e+02 1.220917845688858847e+02 1.013936938650809338e+02 9.234545093469137100e+01 9.078972348995031894e+01 1.135399488683209483e+02 1.111261536624901112e+02 1.040704056245583331e+02 1.029779970316871385e+02 1.112030553898803760e+02
9.676782405829078471e+01 9.328292917416695218e+01 1.098174696632521261e+02 1.250021646964866164e+02 9.953892976068443943e+01 1.158020727237892800e+02 1.022196967332624524e+02 1.014471822787145925e+02 1.043561658541783714e+02 1.027661851308713779e+02 1.024904631208669201e+02 1.078876326549939790e+02
7.734329785352129250e+01 9.242564537289914028e+01 1.104432887370253269e+02 1.145587302968215084e+02 9.618063564630008955e+01 9.232744826496954715e+01 1.049798598416458049e+02 1.041488296641823297e+02 9.914787881849144924e+01 9.954283313483529128e+01 9.132712457801299877e+01 1.045244317109066969e+02
9.768110241162717955e+01 8.923771038832612135e+01 7.870642119307343876e+01 9.087181311990870825e+01 9.722232317553417147e+01 8.705474020542499147e+01 9.122418967033819115e+01 1.206083520030411194e+02 9.953627578326270964e+01 9.263364249164101238e+01 1.051988015938087386e+02 9.088747479676939633e+01
1.031081226847010157e+02 9.260820626587442916e+01 9.543608066017927172e+01 1.013777044030389902e+02 9.852148516030790404e+01 1.082819220405549174e+02 9.559499582438314746e+01 8.129932277205278979e+01 8.667825673203624604e+01 1.034205221069806839e+02 1.111476668741205600e+02 8.837764209039174546e+01
1.013123607219328335e+02 8.791988082078745492e+01 8.472924858916161384e+01 9.995055697464786704e+01 1.097370701399495516e+02 9.791266011215356002e+01 9.314410790378795468e+01 1.046978705428951173e+02 8.755009386545638961e+01 9.507929106195794589e+01 1.016839778843987858e+02 1.091468258156839681e+02
1.017898833041892317e+02 9.542652804917825904e+01 7.864399016207730142e+01 1.040934322667601890e+02 8.638534787509637169e+01 1.001934853662469749e+02 9.745497306949587824e+01 1.084019707077874273e+02 1.024245093040950678e+02 9.759888981027204125e+01 1.008377872190863371e+02 8.860659408517076940e+01
9.674090145011220443e+01 1.000970646478249648e+02 7.355700141893227340e+01 1.154924121450457477e+02 8.455788176751637764e+01 1.013900412429802742e+02 1.068326977155708732e+02 8.680297400807016572e+01 1.051587086323868334e+02 8.287000604943546023e+01 1.029512059460079030e+02 1.051913176672315728e+02
1.016058270204390936e+02 1.018224228744444417e+02 7.991914396889583827e+01 1.061488251835868795e+02 9.044487023430352224e+01 9.622680631594781175e+01 8.661356651083254121e+01 1.182473799830731593e+02 9.989648966961800625e+01 1.120123019105815843e+02 9.023576844518123607e+01 9.551163926210863053e+01
9.938074072670347903e+01 9.510899394727013600e+01 8.186545901174964968e+01 1.034150871803347513e+02 9.045472086210739349e+01 1.040696579059369071e+02 1.151543585197158848e+02 1.120410105047019869e+02 9.754562373379589246e+01 1.047099846312794966e+02 9.798991797488756106e+01 9.521807062990187376e+01
9.916581846139769141e+01 9.754878525952621260e+01 9.860113168456091159e+01 1.011474722153297563e+02 1.069855329611706907e+02 1.075606643305872865e+02 8.294578537526193429e+01 1.237100473071848228e+02 9.994575298138784092e+01 1.044424593482513615e+02 1.130960277869759238e+02 1.042849934536031640e+02
1.054073875726988376e+02 9.754955987550032148e+01 1.043775343696990205e+02 9.896326309192676263e+01 1.259775463174202343e+02 1.062663155936706971e+02 9.722619224707547403e+01 1.241873952018031844e+02 8.590411080737490579e+01 1.031161898117302655e+02 1.091823018133155898e+02 9.636147134068953335e+01
1.035023245961047564e+02 1.045778731139576223e+02 1.003812610673809615e+02 9.679209536802373748e+01 7.761142231913144940e+01 9.987714735766272156e+01 9.409718241633456159e+01 1.138773537081879681e+02 8.653285319184071511e+01 9.534635423131244636e+01 8.567185373690804795e+01 1.073219426838381736e+02
9.641805531330746248e+01 1.026538283866850207e+02 1.002238834254535789e+02 1.028488285898126549e+02 8.690284740175479783e+01 1.000978637227729990e+02 9.179969162992497900e+01 1.152480355499565832e+02 1.149538659143299384e+02 1.110232517448837797e+02 9.604579251772646842e+01 1.083154817374991694e+02
9.523133957859216991e+01 1.019063849267716932e+02 1.044829279640899813e+02 1.033454861018313693e+02 9.172393397088001166e+01 1.013758232436719737e+02 1.146324646930603421e+02 8.764441826016209802e+01 1.141886506378564405e+02 1.026717974651967040e+02 8.441219962881828565e+01 1.071604810713981806e+02
1.079360882057001731e+02 1.135032421577597859e+02 1.070113959348209534e+02 1.033645319974758223e+02 1.046066104745133600e+02 1.012073780391895781e+02 1.140912703165891458e+02 1.080178458018967689e+02 8.048844828675603935e+01 9.925213705350091686e+01 8.470644832518681255e+01 1.033644660050653954e+02
9.074723040621690018e+01 1.026085262399214031e+02 8.654177320180522770e+01 1.060014019935484555e+02 1.141874058168066313e+02 9.899192984113233251e+01 1.062941349844603280e+02 1.075899888380162395e+02 9.184623391592248254e+01 9.363272720273532457e+01 1.021338973172140641e+02 1.002506502078556565e+02
1.133569163437780105e+02 1.034213006717671419e+02 1.078254467648921491e+02 1.017395972622162788e+02 1.127628600075136660e+02 7.856964454747284776e+01 9.957138132321460944e+01 1.238124764228311534e+02 1.021080362132656205e+02 1.107497154273719389e+02 9.048541710994938114e+01 1.073102910385311333e+02
9.811353463493719573e+01 1.080591625237294551e+02 9.765803979128999401e+01 9.886996632721016454e+01 8.837848694415376372e+01 8.844805084211087376e+01 9.998982320765706788e+01 9.048456029369907583e+01 8.449401902268947140e+01 1.114352066271823674e+02 9.399219463676026010e+01 9.365936219782737737e+01
1.095048002800593565e+02 1.191060733469469994e+02 1.014058776594923472e+02 9.707763988711202785e+01 1.030362582266213138e+02 9.591365052435371297e+01 1.012630395063309265e+02 9.113256113463077668e+01 1.137774621669387045e+02 9.994856363620603190e+01 8.596489376611482669e+01 1.023770058881372478e+02
1.036953028706886357e+02 9.753388920694412434e+01 9.652718134100393854e+01 1.019999919721539499e+02 1.164951402420972926e+02 1.065786291629767391e+02 9.850957688002796431e+01 9.566680034686797285e+01 1.101592931345261377e+02 1.080764975016807057e+02 1.154323486575274273e+02 9.364260238116658286e+01
9.208295221848192114e+01 1.038242878871283068e+02 8.736937113254865039e+01 9.325890479737979888e+01 1.037477880379890536e+02 1.015650621053640208e+02 1.021026781201680649e+02 1.010847927085895890e+02 1.098244586775413296e+02 1.060217065362160298e+02 1.083477474651530486e+02 9.341489193730484430e+01
8.739636202853250779e+01 9.470678722589542531e+01 1.152284652970866858e+02 9.311209555611806366e+01 1.183555442325702245e+02 9.314540167529337111e+01 9.676168667932066114e+01 1.038017164552772300e+02 1.128874862310645852e+02 9.632433907888933788e+01 9.612102833562421722e+01 8.822560308443100041e+01
8.327969706744313783e+01 9.535732776911929420e+01 1.095570895622941379e+02 1.172201921354776175e+02 1.080220417317650572e+02 9.762831750906138950e+01 1.023211321800443443e+02 1.002176382816430760e+02 8.711643800284633699e+01 9.328745784048224721e+01 1.025595737379430545e+02 1.149685152671280974e+02
8.458290727633013262e+01 1.051417339736473764e+02 8.184066983310837884e+01 1.173110655079766786e+02 8.768680301349479578e+01 1.126970781001815425e+02 1.115431307663338885e+02 9.580917229700500570e+01 8.873318283802765905e+01 1.030741871769165527e+02 1.063500887699543256e+02 1.062809600980955622e+02
9.104831550121416228e+01 1.080209806454313650e+02 8.302099374308824054e+01 1.173560973859045617e+02 9.753180036700140931e+01 9.577515607938519793e+01 8.681678694020050102e+01 1.043029502156176136e+02 1.006656494154032231e+02 9.530321516174525698e+01 1.063195881194702963e+02 1.068334589505749932e+02
1.071979037301042581e+02 1.144068312040714801e+02 9.548391625710391395e+01 1.180453022276276016e+02 8.875124471269460003e+01 9.702926794272285349e+01 8.876371585922770180e+01 1.003209257337459945e+02 9.608450877295821613e+01 1.248104474918428082e+02 9.237249623234862383e+01 1.025238835215158275e+02
1.017655580882991444e+02 9.733973575508645126e+01 9.109112330402318491e+01 8.605322604252305041e+01 1.128135592455751919e+02 1.050231559371920014e+02 1.166496145869806753e+02 1.222498476829914438e+02 8.788148134692016811e+01 9.038030414238042454e+01 8.738251899942640932e+01 1.010567883014285258e+02
